time,lon,lat,Cloud_Cover_Mean
2017-04-07,9.399999999989234,47.40000000000242,0.12542495
2017-04-08,9.399999999989234,47.40000000000242,0.0013335292
2017-04-09,9.399999999989234,47.40000000000242,0.04497462
2017-04-10,9.399999999989234,47.40000000000242,0.5113011
2017-04-11,9.399999999989234,47.40000000000242,0.5548803
2017-04-12,9.399999999989234,47.40000000000242,0.5483333
2017-04-13,9.399999999989234,47.40000000000242,0.35997897
2017-04-14,9.399999999989234,47.40000000000242,0.63491964
2017-04-15,9.399999999989234,47.40000000000242,0.90018344
2017-04-16,9.399999999989234,47.40000000000242,0.9809438
2017-04-17,9.399999999989234,47.40000000000242,0.92799765
2017-04-18,9.399999999989234,47.40000000000242,0.7385504
2017-04-19,9.399999999989234,47.40000000000242,0.57218426
