time,lon,lat,Temperature_Air_2m_Min_24h
2015-04-09,9.399999999989234,47.40000000000242,0.9688400000000001
2015-04-10,9.399999999989234,47.40000000000242,3.169900000000041
2015-04-11,9.399999999989234,47.40000000000242,5.581800000000044
2015-04-12,9.399999999989234,47.40000000000242,4.517660000000035
2015-04-13,9.399999999989234,47.40000000000242,5.339960000000019
2015-04-14,9.399999999989234,47.40000000000242,5.041770000000042
2015-04-15,9.399999999989234,47.40000000000242,5.055900000000008
2015-04-16,9.399999999989234,47.40000000000242,6.943870000000004
2015-04-17,9.399999999989234,47.40000000000242,7.4672199999999975
2015-04-18,9.399999999989234,47.40000000000242,2.618980000000022
2015-04-19,9.399999999989234,47.40000000000242,0.7666600000000017
2015-04-20,9.399999999989234,47.40000000000242,2.676870000000008
2015-04-21,9.399999999989234,47.40000000000242,3.777460000000019
2015-04-22,9.399999999989234,47.40000000000242,4.5797000000000025
2015-04-23,9.399999999989234,47.40000000000242,3.946300000000008
2015-04-24,9.399999999989234,47.40000000000242,4.115840000000048
2015-04-25,9.399999999989234,47.40000000000242,7.891800000000046
2015-04-26,9.399999999989234,47.40000000000242,7.628350000000012
2015-04-27,9.399999999989234,47.40000000000242,9.02648000000005
2015-04-28,9.399999999989234,47.40000000000242,1.1143000000000143
2015-04-29,9.399999999989234,47.40000000000242,-0.704719999999952
2015-04-30,9.399999999989234,47.40000000000242,6.4993500000000495
2015-05-01,9.399999999989234,47.40000000000242,6.7465799999999945
2015-05-02,9.399999999989234,47.40000000000242,8.724150000000009
2015-05-03,9.399999999989234,47.40000000000242,10.235500000000002
2015-05-04,9.399999999989234,47.40000000000242,11.346400000000017
2015-05-05,9.399999999989234,47.40000000000242,12.002949999999998
2015-05-06,9.399999999989234,47.40000000000242,9.752370000000042
2015-05-07,9.399999999989234,47.40000000000242,8.83035000000001
2015-05-08,9.399999999989234,47.40000000000242,8.732020000000034
2015-05-09,9.399999999989234,47.40000000000242,8.754999999999995
2015-05-10,9.399999999989234,47.40000000000242,6.9471000000000345
2015-05-11,9.399999999989234,47.40000000000242,9.2466
2015-05-12,9.399999999989234,47.40000000000242,12.38760000000002
2015-05-13,9.399999999989234,47.40000000000242,13.378600000000006
2015-05-14,9.399999999989234,47.40000000000242,11.792720000000031
2015-05-15,9.399999999989234,47.40000000000242,7.640250000000037
2015-05-16,9.399999999989234,47.40000000000242,7.465570000000014
2015-05-17,9.399999999989234,47.40000000000242,10.306880000000035
2015-05-18,9.399999999989234,47.40000000000242,9.231650000000002
2015-05-19,9.399999999989234,47.40000000000242,8.198599999999999
2015-05-20,9.399999999989234,47.40000000000242,4.960020000000043
2015-05-21,9.399999999989234,47.40000000000242,4.104600000000005
2015-05-22,9.399999999989234,47.40000000000242,4.938780000000008
2015-05-23,9.399999999989234,47.40000000000242,6.071860000000015
2015-05-24,9.399999999989234,47.40000000000242,7.1613700000000335
2015-05-25,9.399999999989234,47.40000000000242,7.5381700000000365
2015-05-26,9.399999999989234,47.40000000000242,6.962500000000034
2015-05-27,9.399999999989234,47.40000000000242,4.976130000000012
2015-05-28,9.399999999989234,47.40000000000242,5.9191000000000145
2015-05-29,9.399999999989234,47.40000000000242,8.251950000000022
2015-05-30,9.399999999989234,47.40000000000242,9.973400000000026
2015-05-31,9.399999999989234,47.40000000000242,10.208120000000008
2015-06-01,9.399999999989234,47.40000000000242,11.994740000000036
2015-06-02,9.399999999989234,47.40000000000242,10.661980000000028
2015-06-03,9.399999999989234,47.40000000000242,12.705399999999997
2015-06-04,9.399999999989234,47.40000000000242,12.928980000000024
2015-06-05,9.399999999989234,47.40000000000242,14.782250000000033
2015-06-06,9.399999999989234,47.40000000000242,17.081000000000017
2015-06-07,9.399999999989234,47.40000000000242,14.793499999999995
2015-06-08,9.399999999989234,47.40000000000242,11.05540000000002
2015-06-09,9.399999999989234,47.40000000000242,9.922450000000026
2015-06-10,9.399999999989234,47.40000000000242,9.455560000000048
2015-06-11,9.399999999989234,47.40000000000242,12.27606000000003
2015-06-12,9.399999999989234,47.40000000000242,13.385520000000042
2015-06-13,9.399999999989234,47.40000000000242,13.595820000000003
2015-06-14,9.399999999989234,47.40000000000242,12.930540000000008
2015-06-15,9.399999999989234,47.40000000000242,12.99648000000002
2015-06-16,9.399999999989234,47.40000000000242,12.03152
2015-06-17,9.399999999989234,47.40000000000242,9.688530000000014
2015-06-18,9.399999999989234,47.40000000000242,10.743899999999996
2015-06-19,9.399999999989234,47.40000000000242,8.1678
2015-06-20,9.399999999989234,47.40000000000242,7.635739999999998
2015-06-21,9.399999999989234,47.40000000000242,7.413080000000036
2015-06-22,9.399999999989234,47.40000000000242,9.15676000000002
2015-06-23,9.399999999989234,47.40000000000242,8.820860000000039
2015-06-24,9.399999999989234,47.40000000000242,7.467300000000023
2015-06-25,9.399999999989234,47.40000000000242,9.054130000000043
2015-06-26,9.399999999989234,47.40000000000242,11.452800000000025
2015-06-27,9.399999999989234,47.40000000000242,11.584600000000023
2015-06-28,9.399999999989234,47.40000000000242,10.340630000000033
2015-06-29,9.399999999989234,47.40000000000242,12.79480000000001
2015-06-30,9.399999999989234,47.40000000000242,14.812340000000006
2015-07-01,9.399999999989234,47.40000000000242,14.957420000000013
2015-07-02,9.399999999989234,47.40000000000242,16.789900000000046
2015-07-03,9.399999999989234,47.40000000000242,19.95236
2015-07-04,9.399999999989234,47.40000000000242,18.430840000000046
2015-07-05,9.399999999989234,47.40000000000242,20.349940000000004
2015-07-06,9.399999999989234,47.40000000000242,19.196200000000033
2015-07-07,9.399999999989234,47.40000000000242,19.58330000000001
2015-07-08,9.399999999989234,47.40000000000242,15.140000000000043
2015-07-09,9.399999999989234,47.40000000000242,12.798429999999996
2015-07-10,9.399999999989234,47.40000000000242,10.932029999999997
2015-07-11,9.399999999989234,47.40000000000242,11.718770000000006
2015-07-12,9.399999999989234,47.40000000000242,13.406949999999995
2015-07-13,9.399999999989234,47.40000000000242,15.903300000000002
2015-07-14,9.399999999989234,47.40000000000242,14.891660000000002
2015-07-15,9.399999999989234,47.40000000000242,15.478600000000029
2015-07-16,9.399999999989234,47.40000000000242,15.978970000000004
2015-07-17,9.399999999989234,47.40000000000242,18.797240000000045
2015-07-18,9.399999999989234,47.40000000000242,18.751400000000046
2015-07-19,9.399999999989234,47.40000000000242,17.38452000000001
2015-07-20,9.399999999989234,47.40000000000242,15.78454000000005
2015-07-21,9.399999999989234,47.40000000000242,18.824850000000026
2015-07-22,9.399999999989234,47.40000000000242,18.745720000000006
2015-07-23,9.399999999989234,47.40000000000242,17.358100000000036
2015-07-24,9.399999999989234,47.40000000000242,16.057800000000043
2015-07-25,9.399999999989234,47.40000000000242,13.00356000000005
2015-07-26,9.399999999989234,47.40000000000242,11.470180000000028
2015-07-27,9.399999999989234,47.40000000000242,12.868920000000003
2015-07-28,9.399999999989234,47.40000000000242,11.311149999999998
2015-07-29,9.399999999989234,47.40000000000242,10.62142
2015-07-30,9.399999999989234,47.40000000000242,9.700040000000001
2015-07-31,9.399999999989234,47.40000000000242,10.486800000000017
2015-08-01,9.399999999989234,47.40000000000242,12.059529999999995
2015-08-02,9.399999999989234,47.40000000000242,13.203000000000031
2015-08-03,9.399999999989234,47.40000000000242,12.890700000000038
2015-08-04,9.399999999989234,47.40000000000242,14.95333000000005
2015-08-05,9.399999999989234,47.40000000000242,12.964800000000025
2015-08-06,9.399999999989234,47.40000000000242,17.58068000000003
2015-08-07,9.399999999989234,47.40000000000242,20.000760000000014
2015-08-08,9.399999999989234,47.40000000000242,19.974900000000048
2015-08-09,9.399999999989234,47.40000000000242,18.265340000000037
2015-08-10,9.399999999989234,47.40000000000242,17.175200000000018
2015-08-11,9.399999999989234,47.40000000000242,16.68533000000002
2015-08-12,9.399999999989234,47.40000000000242,16.70532000000003
2015-08-13,9.399999999989234,47.40000000000242,17.935360000000003
2015-08-14,9.399999999989234,47.40000000000242,14.39407
2015-08-15,9.399999999989234,47.40000000000242,12.170220000000029
2015-08-16,9.399999999989234,47.40000000000242,11.590720000000033
2015-08-17,9.399999999989234,47.40000000000242,11.668450000000007
2015-08-18,9.399999999989234,47.40000000000242,11.710660000000018
2015-08-19,9.399999999989234,47.40000000000242,10.30970000000002
2015-08-20,9.399999999989234,47.40000000000242,10.385199999999998
2015-08-21,9.399999999989234,47.40000000000242,10.22756000000004
2015-08-22,9.399999999989234,47.40000000000242,10.591700000000003
2015-08-23,9.399999999989234,47.40000000000242,11.657399999999996
2015-08-24,9.399999999989234,47.40000000000242,12.920770000000005
2015-08-25,9.399999999989234,47.40000000000242,11.009119999999996
2015-08-26,9.399999999989234,47.40000000000242,10.418570000000045
2015-08-27,9.399999999989234,47.40000000000242,14.192200000000014
2015-08-28,9.399999999989234,47.40000000000242,16.787650000000042
2015-08-29,9.399999999989234,47.40000000000242,16.208200000000033
2015-08-30,9.399999999989234,47.40000000000242,17.1807
2015-08-31,9.399999999989234,47.40000000000242,18.634180000000015
2015-09-01,9.399999999989234,47.40000000000242,12.748320000000035
2015-09-02,9.399999999989234,47.40000000000242,11.802500000000009
2015-09-03,9.399999999989234,47.40000000000242,9.981130000000007
2015-09-04,9.399999999989234,47.40000000000242,9.412770000000023
2015-09-05,9.399999999989234,47.40000000000242,8.146450000000016
2015-09-06,9.399999999989234,47.40000000000242,6.865380000000016
2015-09-07,9.399999999989234,47.40000000000242,6.120800000000031
2015-09-08,9.399999999989234,47.40000000000242,6.5959700000000225
2015-09-09,9.399999999989234,47.40000000000242,7.050319999999999
2015-09-10,9.399999999989234,47.40000000000242,6.0134800000000155
2015-09-11,9.399999999989234,47.40000000000242,6.800870000000032
2015-09-12,9.399999999989234,47.40000000000242,10.441300000000012
2015-09-13,9.399999999989234,47.40000000000242,12.568320000000028
2015-09-14,9.399999999989234,47.40000000000242,10.491600000000005
2015-09-15,9.399999999989234,47.40000000000242,9.656030000000044
2015-09-16,9.399999999989234,47.40000000000242,9.043270000000007
2015-09-17,9.399999999989234,47.40000000000242,7.399500000000046
2015-09-18,9.399999999989234,47.40000000000242,7.7295500000000175
2015-09-19,9.399999999989234,47.40000000000242,6.274470000000008
2015-09-20,9.399999999989234,47.40000000000242,7.781270000000006
2015-09-21,9.399999999989234,47.40000000000242,7.669460000000015
2015-09-22,9.399999999989234,47.40000000000242,8.897270000000049
2015-09-23,9.399999999989234,47.40000000000242,6.365400000000022
2015-09-24,9.399999999989234,47.40000000000242,6.4290000000000305
2015-09-25,9.399999999989234,47.40000000000242,6.9944000000000415
2015-09-26,9.399999999989234,47.40000000000242,8.079340000000002
2015-09-27,9.399999999989234,47.40000000000242,7.754400000000032
2015-09-28,9.399999999989234,47.40000000000242,5.400170000000003
2015-09-29,9.399999999989234,47.40000000000242,4.332880000000046
2015-09-30,9.399999999989234,47.40000000000242,4.087850000000003
2015-10-01,9.399999999989234,47.40000000000242,2.8082200000000057
2015-10-02,9.399999999989234,47.40000000000242,4.581450000000018
2015-10-03,9.399999999989234,47.40000000000242,7.711180000000013
2015-10-04,9.399999999989234,47.40000000000242,8.207760000000007
2015-10-05,9.399999999989234,47.40000000000242,7.139030000000048
2015-10-06,9.399999999989234,47.40000000000242,9.992670000000032
2015-10-07,9.399999999989234,47.40000000000242,9.878700000000038
2015-10-08,9.399999999989234,47.40000000000242,8.865470000000016
2015-10-09,9.399999999989234,47.40000000000242,8.931300000000022
2015-10-10,9.399999999989234,47.40000000000242,7.353360000000009
2015-10-11,9.399999999989234,47.40000000000242,6.5622000000000185
2015-10-12,9.399999999989234,47.40000000000242,3.4974300000000085
2015-10-13,9.399999999989234,47.40000000000242,5.327570000000037
2015-10-14,9.399999999989234,47.40000000000242,2.7824300000000335
2015-10-15,9.399999999989234,47.40000000000242,1.803920000000005
2015-10-16,9.399999999989234,47.40000000000242,2.4248300000000427
2015-10-17,9.399999999989234,47.40000000000242,1.8334600000000023
2015-10-18,9.399999999989234,47.40000000000242,4.3185700000000224
2015-10-19,9.399999999989234,47.40000000000242,3.5962000000000103
2015-10-20,9.399999999989234,47.40000000000242,-1.3564999999999827
2015-10-21,9.399999999989234,47.40000000000242,1.660000000000025
2015-10-22,9.399999999989234,47.40000000000242,2.7019300000000044
2015-10-23,9.399999999989234,47.40000000000242,5.154500000000041
2015-10-24,9.399999999989234,47.40000000000242,3.665369999999996
2015-10-25,9.399999999989234,47.40000000000242,5.72723000000002
2015-10-26,9.399999999989234,47.40000000000242,4.617729999999995
2015-10-27,9.399999999989234,47.40000000000242,3.417259999999999
2015-10-28,9.399999999989234,47.40000000000242,4.890680000000032
2015-10-29,9.399999999989234,47.40000000000242,5.721730000000036
2015-10-30,9.399999999989234,47.40000000000242,4.677400000000034
2015-10-31,9.399999999989234,47.40000000000242,3.3770000000000095
2015-11-01,9.399999999989234,47.40000000000242,3.6307600000000093
2015-11-02,9.399999999989234,47.40000000000242,0.8990699999999947
2015-11-03,9.399999999989234,47.40000000000242,3.81713000000002
2015-11-04,9.399999999989234,47.40000000000242,5.946950000000015
2015-11-05,9.399999999989234,47.40000000000242,5.257930000000044
2015-11-06,9.399999999989234,47.40000000000242,6.044520000000034
2015-11-07,9.399999999989234,47.40000000000242,6.753440000000012
2015-11-08,9.399999999989234,47.40000000000242,7.0523600000000215
2015-11-09,9.399999999989234,47.40000000000242,7.728000000000009
2015-11-10,9.399999999989234,47.40000000000242,7.648700000000019
2015-11-11,9.399999999989234,47.40000000000242,4.7172199999999975
2015-11-12,9.399999999989234,47.40000000000242,4.238280000000032
2015-11-13,9.399999999989234,47.40000000000242,3.5062200000000416
2015-11-14,9.399999999989234,47.40000000000242,6.990400000000022
2015-11-15,9.399999999989234,47.40000000000242,7.220570000000009
2015-11-16,9.399999999989234,47.40000000000242,5.211880000000008
2015-11-17,9.399999999989234,47.40000000000242,5.399000000000001
2015-11-18,9.399999999989234,47.40000000000242,7.840480000000014
2015-11-19,9.399999999989234,47.40000000000242,7.850030000000004
2015-11-20,9.399999999989234,47.40000000000242,1.8448999999999955
2015-11-21,9.399999999989234,47.40000000000242,-0.809820000000002
2015-11-22,9.399999999989234,47.40000000000242,-4.185369999999978
2015-11-23,9.399999999989234,47.40000000000242,-6.640329999999949
2015-11-24,9.399999999989234,47.40000000000242,-4.608159999999998
2015-11-25,9.399999999989234,47.40000000000242,-0.7013299999999845
2015-11-26,9.399999999989234,47.40000000000242,-0.5252999999999588
2015-11-27,9.399999999989234,47.40000000000242,-1.52374999999995
2015-11-28,9.399999999989234,47.40000000000242,-0.7482699999999909
2015-11-29,9.399999999989234,47.40000000000242,0.860650000000021
2015-11-30,9.399999999989234,47.40000000000242,6.001120000000014
2015-12-01,9.399999999989234,47.40000000000242,3.346370000000036
2015-12-02,9.399999999989234,47.40000000000242,1.0587000000000444
2015-12-03,9.399999999989234,47.40000000000242,-0.7278999999999769
2015-12-04,9.399999999989234,47.40000000000242,-1.9594999999999914
2015-12-05,9.399999999989234,47.40000000000242,-0.2085299999999961
2015-12-06,9.399999999989234,47.40000000000242,0.04745000000002619
2015-12-07,9.399999999989234,47.40000000000242,1.4912400000000048
2015-12-08,9.399999999989234,47.40000000000242,0.26930000000004384
2015-12-09,9.399999999989234,47.40000000000242,-1.4396399999999971
2015-12-10,9.399999999989234,47.40000000000242,-2.282699999999977
2015-12-11,9.399999999989234,47.40000000000242,-3.315899999999999
2015-12-12,9.399999999989234,47.40000000000242,-0.9640299999999797
2015-12-13,9.399999999989234,47.40000000000242,-0.8981999999999744
2015-12-14,9.399999999989234,47.40000000000242,-2.040999999999997
2015-12-15,9.399999999989234,47.40000000000242,-1.5519199999999955
2015-12-16,9.399999999989234,47.40000000000242,0.9895000000000209
2015-12-17,9.399999999989234,47.40000000000242,2.2001300000000015
2015-12-18,9.399999999989234,47.40000000000242,0.41210000000000946
2015-12-19,9.399999999989234,47.40000000000242,1.4917200000000435
2015-12-20,9.399999999989234,47.40000000000242,-0.07434999999998126
2015-12-21,9.399999999989234,47.40000000000242,2.746030000000019
2015-12-22,9.399999999989234,47.40000000000242,1.4353000000000407
2015-12-23,9.399999999989234,47.40000000000242,-0.10714999999999009
2015-12-24,9.399999999989234,47.40000000000242,1.7237800000000334
2015-12-25,9.399999999989234,47.40000000000242,1.1146200000000022
2015-12-26,9.399999999989234,47.40000000000242,0.9154300000000148
2015-12-27,9.399999999989234,47.40000000000242,0.24860000000001037
2015-12-28,9.399999999989234,47.40000000000242,-0.45907999999997173
2015-12-29,9.399999999989234,47.40000000000242,-1.4145599999999945
2015-12-30,9.399999999989234,47.40000000000242,-0.5272599999999557
2015-12-31,9.399999999989234,47.40000000000242,-2.1673599999999738
2016-01-01,9.399999999989234,47.40000000000242,0.38513000000000375
2016-01-02,9.399999999989234,47.40000000000242,0.49755000000004657
2016-01-03,9.399999999989234,47.40000000000242,0.6966000000000463
2016-01-04,9.399999999989234,47.40000000000242,-2.530999999999949
2016-01-05,9.399999999989234,47.40000000000242,-2.5318399999999883
2016-01-06,9.399999999989234,47.40000000000242,-2.363869999999963
2016-01-07,9.399999999989234,47.40000000000242,-1.9095199999999863
2016-01-08,9.399999999989234,47.40000000000242,0.04574000000002343
2016-01-09,9.399999999989234,47.40000000000242,0.18035000000003265
2016-01-10,9.399999999989234,47.40000000000242,-0.2977999999999952
2016-01-11,9.399999999989234,47.40000000000242,1.8586700000000178
2016-01-12,9.399999999989234,47.40000000000242,0.5723500000000286
2016-01-13,9.399999999989234,47.40000000000242,-4.6548799999999915
2016-01-14,9.399999999989234,47.40000000000242,-6.6427699999999845
2016-01-15,9.399999999989234,47.40000000000242,-2.178699999999992
2016-01-16,9.399999999989234,47.40000000000242,-2.6545999999999594
2016-01-17,9.399999999989234,47.40000000000242,-7.4710999999999785
2016-01-18,9.399999999989234,47.40000000000242,-10.390719999999988
2016-01-19,9.399999999989234,47.40000000000242,-8.690830000000005
2016-01-20,9.399999999989234,47.40000000000242,-3.4163299999999595
2016-01-21,9.399999999989234,47.40000000000242,-5.779459999999972
2016-01-22,9.399999999989234,47.40000000000242,-8.30911999999995
2016-01-23,9.399999999989234,47.40000000000242,-3.134529999999984
2016-01-24,9.399999999989234,47.40000000000242,-3.4675699999999665
2016-01-25,9.399999999989234,47.40000000000242,0.17504000000002407
2016-01-26,9.399999999989234,47.40000000000242,-1.1312599999999975
2016-01-27,9.399999999989234,47.40000000000242,-2.141499999999951
2016-01-28,9.399999999989234,47.40000000000242,-0.59699999999998
2016-01-29,9.399999999989234,47.40000000000242,0.8475999999999999
2016-01-30,9.399999999989234,47.40000000000242,-2.458349999999996
2016-01-31,9.399999999989234,47.40000000000242,1.49508000000003
2016-02-01,9.399999999989234,47.40000000000242,5.824550000000045
2016-02-02,9.399999999989234,47.40000000000242,4.440500000000043
2016-02-03,9.399999999989234,47.40000000000242,-0.32187999999996464
2016-02-04,9.399999999989234,47.40000000000242,-1.141969999999958
2016-02-05,9.399999999989234,47.40000000000242,-0.2849499999999807
2016-02-06,9.399999999989234,47.40000000000242,-1.2826299999999833
2016-02-07,9.399999999989234,47.40000000000242,1.727959999999996
2016-02-08,9.399999999989234,47.40000000000242,-1.4247799999999984
2016-02-09,9.399999999989234,47.40000000000242,2.397700000000043
2016-02-10,9.399999999989234,47.40000000000242,-0.15335999999996375
2016-02-11,9.399999999989234,47.40000000000242,-2.995299999999986
2016-02-12,9.399999999989234,47.40000000000242,-2.326999999999998
2016-02-13,9.399999999989234,47.40000000000242,-0.22525999999999158
2016-02-14,9.399999999989234,47.40000000000242,-0.5249999999999773
2016-02-15,9.399999999989234,47.40000000000242,-1.0223399999999856
2016-02-16,9.399999999989234,47.40000000000242,-0.009919999999965512
2016-02-17,9.399999999989234,47.40000000000242,0.280900000000031
2016-02-18,9.399999999989234,47.40000000000242,-1.56189999999998
2016-02-19,9.399999999989234,47.40000000000242,-3.3691799999999716
2016-02-20,9.399999999989234,47.40000000000242,-3.078299999999956
2016-02-21,9.399999999989234,47.40000000000242,5.072140000000047
2016-02-22,9.399999999989234,47.40000000000242,3.453580000000045
2016-02-23,9.399999999989234,47.40000000000242,-0.9291699999999992
2016-02-24,9.399999999989234,47.40000000000242,-2.791999999999973
2016-02-25,9.399999999989234,47.40000000000242,-0.5598499999999831
2016-02-26,9.399999999989234,47.40000000000242,-2.034119999999973
2016-02-27,9.399999999989234,47.40000000000242,-3.1198200000000043
2016-02-28,9.399999999989234,47.40000000000242,0.39037000000001854
2016-02-29,9.399999999989234,47.40000000000242,-0.4081199999999967
2016-03-01,9.399999999989234,47.40000000000242,-0.9054999999999609
2016-03-02,9.399999999989234,47.40000000000242,-1.5027199999999539
2016-03-03,9.399999999989234,47.40000000000242,-2.37894
2016-03-04,9.399999999989234,47.40000000000242,-4.905599999999993
2016-03-05,9.399999999989234,47.40000000000242,-1.1733999999999583
2016-03-06,9.399999999989234,47.40000000000242,-3.6703599999999597
2016-03-07,9.399999999989234,47.40000000000242,-6.476749999999981
2016-03-08,9.399999999989234,47.40000000000242,-1.7335599999999545
2016-03-09,9.399999999989234,47.40000000000242,-4.051519999999982
2016-03-10,9.399999999989234,47.40000000000242,-3.3624299999999607
2016-03-11,9.399999999989234,47.40000000000242,-2.2626399999999762
2016-03-12,9.399999999989234,47.40000000000242,0.20623000000000502
2016-03-13,9.399999999989234,47.40000000000242,0.9952000000000112
2016-03-14,9.399999999989234,47.40000000000242,0.07680000000004839
2016-03-15,9.399999999989234,47.40000000000242,-2.2300500000000056
