Unnamed: 0,lat,lon,time,cloud cover mean,precipitation mean,temperature max,temperature min,temperature mean,water vapor pressure mean
300869,41.75,-2.75,2058-08-01,0.23970327,2.3037689e-08,28.02493000000004,14.692830000000017,21.74093000000005,1068.6108
301664,41.75,-2.75,2058-09-01,0.4465926,3.191637e-08,24.97900000000004,11.620720000000006,16.805540000000008,902.7322
301925,41.75,-2.75,2058-10-01,0.58347684,2.5006038e-08,18.16326000000004,2.57955000000004,12.12700000000001,848.0623
302967,41.75,-2.75,2058-11-01,0.6070427,1.3306423e-08,11.593160000000012,0.4166800000000421,6.386650000000032,699.569
303280,41.75,-2.75,2058-12-01,0.53620046,9.150619e-09,8.951960000000042,3.3245500000000447,4.751059999999995,667.61945
303998,41.75,-2.75,2059-01-01,0.62915444,1.8730908e-08,8.293180000000007,0.8938800000000242,3.1111700000000155,641.2844
304300,41.75,-2.75,2059-02-01,0.674688,2.6884472e-08,10.10073,-0.1183499999999639,4.865780000000029,673.35846
305154,41.75,-2.75,2059-03-01,0.47287577,8.063116e-09,11.393370000000004,1.982400000000041,7.1215799999999945,568.5959
305592,41.75,-2.75,2059-04-01,0.57820445,1.3602817e-08,14.707570000000032,6.997770000000003,11.877340000000004,689.1952
306108,41.75,-2.75,2059-05-01,0.44481558,1.3540434e-08,23.2201,12.855740000000026,19.30800000000005,798.1267
307006,41.75,-2.75,2059-06-01,0.34611955,6.864089e-09,32.169430000000034,15.336180000000011,21.623500000000035,888.50653
307223,41.75,-2.75,2059-07-01,0.15637524,0.0,33.278279999999995,19.88085000000001,28.07928000000004,895.45795
308052,41.75,-2.75,2059-08-01,0.2713716,1.4003329e-08,29.627400000000023,15.335200000000045,21.930319999999995,965.3195
308386,41.75,-2.75,2059-09-01,0.31676623,3.0123708e-09,32.53884000000005,11.327570000000035,21.359500000000025,905.1783
309052,41.75,-2.75,2059-10-01,0.5805003,2.3871284e-08,20.31588000000005,7.197600000000023,12.78576000000004,847.63226
309380,41.75,-2.75,2059-11-01,0.58880466,4.616409e-08,12.70690000000002,2.0091500000000337,5.702480000000037,671.88336
310307,41.75,-2.75,2059-12-01,0.6065883,9.006682e-09,8.95025000000004,3.132350000000031,4.898580000000038,671.6322
310764,41.75,-2.75,2060-01-01,0.56224954,8.302887e-09,8.453760000000045,-0.4302699999999504,2.950460000000021,631.4312
311586,41.75,-2.75,2060-02-01,0.5969547,2.32583e-08,8.94335000000001,-2.555059999999969,3.51943,655.097
311839,41.75,-2.75,2060-03-01,0.58685464,1.4739669e-08,15.69440000000003,2.046230000000037,9.232420000000047,697.503
312765,41.75,-2.75,2060-04-01,0.65151566,1.6694413e-08,18.41686000000004,3.834400000000017,11.201930000000004,701.0464
313125,41.75,-2.75,2060-05-01,0.46332017,1.662277e-08,21.2543,6.297300000000007,14.281120000000044,723.5353
313815,41.75,-2.75,2060-06-01,0.45690572,1.3859289e-08,30.86157000000003,13.767269999999996,21.87692000000004,908.99133
314449,41.75,-2.75,2060-07-01,0.20089135,3.8306442e-09,35.58248000000003,16.045680000000004,24.56243000000001,941.63184
314684,41.75,-2.75,2060-08-01,0.19614889,0.0,30.127220000000023,17.536429999999996,24.31234000000001,975.8724
315492,41.75,-2.75,2060-09-01,0.3717774,1.4315319e-08,25.6456,13.273500000000013,19.285180000000025,933.29877
315760,41.75,-2.75,2060-10-01,0.5764818,1.6925918e-08,20.5213,5.341730000000041,13.693140000000028,864.3163
316402,41.75,-2.75,2060-11-01,0.52382404,1.9829693e-08,13.37832000000003,1.7505400000000009,8.671620000000019,744.66626
317361,41.75,-2.75,2060-12-01,0.5586698,2.1532582e-08,8.319880000000012,1.499260000000049,3.237000000000023,599.1219
317691,41.75,-2.75,2061-01-01,0.64831865,2.8138446e-08,9.17303000000004,0.8153599999999983,5.050400000000025,686.1607
318463,41.75,-2.75,2061-02-01,0.61261743,1.05289875e-08,15.810600000000022,2.90518000000003,7.506700000000023,713.78705
318852,41.75,-2.75,2061-03-01,0.5369,1.245641e-08,15.895780000000002,2.6024400000000014,8.977660000000014,692.2751
319466,41.75,-2.75,2061-04-01,0.6539538,1.884457e-08,17.252250000000004,4.364599999999996,10.220900000000029,706.89685
320022,41.75,-2.75,2061-05-01,0.45284387,1.3369829e-08,21.68720000000002,6.16088000000002,14.407280000000014,735.3545
320467,41.75,-2.75,2061-06-01,0.35709637,8.705694e-09,22.4092,14.82403000000005,19.8424,906.1137
321379,41.75,-2.75,2061-07-01,0.18412322,0.0,34.123500000000035,15.20446000000004,26.840419999999995,911.602
321712,41.75,-2.75,2061-08-01,0.21565707,1.6057022e-10,33.13946000000004,19.35320000000001,25.68896000000001,933.2625
322163,41.75,-2.75,2061-09-01,0.4467006,3.067027e-08,21.751100000000008,12.580160000000037,17.681939999999997,955.1453
322940,41.75,-2.75,2061-10-01,0.4810406,6.586924e-09,18.769600000000025,3.3706000000000245,11.682299999999998,781.5984
323538,41.75,-2.75,2061-11-01,0.5953415,2.5309756e-08,12.567300000000046,1.3542000000000485,6.71926000000002,686.9737
324247,41.75,-2.75,2061-12-01,0.75981665,3.9891532e-08,9.205900000000042,0.8109000000000037,4.019460000000038,680.90753
324416,41.75,-2.75,2062-01-01,0.70078105,1.4726439e-08,10.430470000000014,2.0037000000000376,7.024040000000014,708.7605
325341,41.75,-2.75,2062-02-01,0.6399738,2.1736662e-08,8.850760000000037,-1.839759999999956,4.585020000000043,654.61554
325832,41.75,-2.75,2062-03-01,0.5033461,5.9559673e-09,13.391080000000043,2.0760999999999967,7.831960000000038,633.0959
326281,41.75,-2.75,2062-04-01,0.6164587,2.7955762e-08,15.454340000000002,1.4327600000000302,7.548699999999997,700.0145
326622,41.75,-2.75,2062-05-01,0.53624666,2.184153e-08,18.991330000000005,10.543660000000044,15.461880000000008,840.61804
327214,41.75,-2.75,2062-06-01,0.40487581,5.60751e-09,30.22048000000001,8.148070000000018,20.23028000000005,868.7384
327767,41.75,-2.75,2062-07-01,0.19478986,1.7195545e-08,31.26824000000005,16.31396000000001,23.11608000000001,1003.4878
328605,41.75,-2.75,2062-08-01,0.27911785,1.0941521e-08,28.887800000000027,16.513149999999996,23.402600000000007,1081.8921
329189,41.75,-2.75,2062-09-01,0.42330772,2.1286635e-08,22.83212000000003,12.957539999999996,17.605500000000006,921.26056
329788,41.75,-2.75,2062-10-01,0.5314463,1.7938753e-08,19.404380000000003,9.233760000000018,13.567960000000028,844.26025
330385,41.75,-2.75,2062-11-01,0.5867787,1.806803e-08,11.286370000000034,1.4282500000000482,5.84110000000004,674.1373
330994,41.75,-2.75,2062-12-01,0.6660343,1.0160395e-08,8.863920000000007,3.742580000000032,5.43347,675.2477
331328,41.75,-2.75,2063-01-01,0.79125804,4.053755e-08,9.108760000000018,3.9105500000000006,5.987600000000043,709.4482
331917,41.75,-2.75,2063-02-01,0.6849262,2.4230031e-08,13.547450000000026,-0.0644999999999527,8.235000000000014,635.9712
332585,41.75,-2.75,2063-03-01,0.58922976,1.4583758e-08,12.567700000000002,3.8684600000000273,6.41560000000004,628.74084
333232,41.75,-2.75,2063-04-01,0.5479042,1.569348e-08,18.308040000000005,4.693230000000028,10.032650000000046,672.02356
333881,41.75,-2.75,2063-05-01,0.51878095,3.476321e-08,23.38680000000005,7.21392000000003,13.297330000000043,761.10516
334241,41.75,-2.75,2063-06-01,0.40787032,2.009634e-08,22.58322000000004,12.072780000000025,17.659100000000024,919.91327
334857,41.75,-2.75,2063-07-01,0.25865862,3.319439e-08,26.32162,14.26083,21.206350000000043,963.74536
335540,41.75,-2.75,2063-08-01,0.19325651,1.1861432e-08,27.10748000000001,19.78063000000003,23.55334000000005,1133.175
335863,41.75,-2.75,2063-09-01,0.34958205,1.1743587e-08,26.056500000000028,12.37990000000002,18.759150000000037,918.4791
336627,41.75,-2.75,2063-10-01,0.58796495,3.8460136e-08,16.284780000000012,4.409420000000011,12.428670000000013,868.7719
337316,41.75,-2.75,2063-11-01,0.7490715,5.15034e-08,9.00594000000001,5.365620000000035,4.683600000000013,669.0736
337727,41.75,-2.75,2063-12-01,0.55912405,6.7673778e-09,8.557520000000011,2.0653599999999983,5.252070000000003,643.42267
338639,41.75,-2.75,2064-01-01,0.6040329,1.7348551e-08,8.127070000000003,0.6396000000000299,3.8462000000000094,660.0143
339089,41.75,-2.75,2064-02-01,0.6021411,2.6614368e-08,8.346370000000036,0.2370200000000295,3.404780000000017,587.2703
339554,41.75,-2.75,2064-03-01,0.59489995,2.3687212e-08,9.805200000000012,2.3810700000000224,6.586080000000038,662.997
340043,41.75,-2.75,2064-04-01,0.62087697,2.3728877e-08,13.640250000000036,4.474000000000046,9.517020000000002,702.0365
340597,41.75,-2.75,2064-05-01,0.55839294,3.025524e-08,22.35665,6.895840000000021,15.013239999999996,846.8697
341451,41.75,-2.75,2064-06-01,0.3731533,2.0055529e-08,23.82528000000002,12.342579999999998,19.782920000000047,912.3827
341939,41.75,-2.75,2064-07-01,0.2584448,2.164421e-08,29.20306000000005,16.854970000000037,23.425960000000032,1112.6387
342472,41.75,-2.75,2064-08-01,0.21852587,8.8668655e-09,29.014200000000017,17.70007000000004,23.730830000000022,1030.844
342877,41.75,-2.75,2064-09-01,0.36333913,1.0851108e-08,25.48235,14.087240000000008,19.973100000000045,924.82965
343547,41.75,-2.75,2064-10-01,0.36159658,5.5304685e-09,20.8569,5.192200000000014,14.686200000000042,787.79553
344339,41.75,-2.75,2064-11-01,0.6106448,2.987214e-08,12.810080000000028,4.360500000000002,7.679160000000024,745.5003
344668,41.75,-2.75,2064-12-01,0.72812724,2.2243169e-08,8.705000000000041,3.2892400000000066,4.952940000000012,679.9069
345274,41.75,-2.75,2065-01-01,0.676418,1.991917e-08,8.09540000000004,1.8757600000000136,5.075460000000021,712.39844
345722,41.75,-2.75,2065-02-01,0.5712416,1.05619655e-08,12.215880000000029,3.1187700000000405,8.653770000000009,678.9783
346366,41.75,-2.75,2065-03-01,0.6599631,1.8813875e-08,14.448900000000036,5.403530000000046,9.41055,716.9835
346899,41.75,-2.75,2065-04-01,0.6371607,3.0927858e-08,11.154930000000036,2.0195600000000127,7.164360000000045,707.601
347868,41.75,-2.75,2065-05-01,0.5859228,2.7454869e-08,19.349940000000004,7.53570000000002,13.40817000000004,805.7233
348265,41.75,-2.75,2065-06-01,0.43035272,2.0446297e-08,31.10015000000004,12.86990000000003,19.92160000000001,941.13086
349022,41.75,-2.75,2065-07-01,0.37834626,1.3573979e-08,31.992580000000032,17.188379999999995,25.586330000000032,975.5283
349599,41.75,-2.75,2065-08-01,0.25394073,0.0,31.18615,15.936360000000036,23.83346,941.748
349764,41.75,-2.75,2065-09-01,0.4291631,2.0191571e-08,26.440330000000017,13.808100000000024,18.351620000000025,935.7219
350735,41.75,-2.75,2065-10-01,0.5573859,2.1915493e-08,19.85662000000002,12.979270000000042,15.8596,924.4154
351128,41.75,-2.75,2065-11-01,0.7039243,3.409389e-08,11.861570000000029,5.144220000000018,7.332500000000039,766.9079
351379,41.75,-2.75,2065-12-01,0.76177335,4.4783057e-08,8.54113000000001,3.950600000000009,4.272850000000005,682.16473
