time,lon,lat,Temperature_Air_2m_Mean_24h
2015-01-01,9.399999999989234,47.40000000000242,-4.295320000000004
2015-01-02,9.399999999989234,47.40000000000242,-1.169870000000003
2015-01-03,9.399999999989234,47.40000000000242,4.219800000000021
2015-01-04,9.399999999989234,47.40000000000242,0.9996600000000058
2015-01-05,9.399999999989234,47.40000000000242,-0.5403199999999515
2015-01-06,9.399999999989234,47.40000000000242,0.1594800000000305
2015-01-07,9.399999999989234,47.40000000000242,1.0398800000000392
2015-01-08,9.399999999989234,47.40000000000242,4.665200000000027
2015-01-09,9.399999999989234,47.40000000000242,7.885340000000042
2015-01-10,9.399999999989234,47.40000000000242,12.201620000000048
2015-01-11,9.399999999989234,47.40000000000242,2.967300000000023
2015-01-12,9.399999999989234,47.40000000000242,2.83053000000001
2015-01-13,9.399999999989234,47.40000000000242,3.972280000000012
2015-01-14,9.399999999989234,47.40000000000242,3.426750000000027
2015-01-15,9.399999999989234,47.40000000000242,3.5319800000000328
2015-01-16,9.399999999989234,47.40000000000242,4.221249999999998
2015-01-17,9.399999999989234,47.40000000000242,0.11184000000002925
2015-01-18,9.399999999989234,47.40000000000242,-0.9984199999999532
2015-01-19,9.399999999989234,47.40000000000242,-1.3772299999999973
2015-01-20,9.399999999989234,47.40000000000242,-0.3301799999999844
2015-01-21,9.399999999989234,47.40000000000242,-1.4193799999999896
2015-01-22,9.399999999989234,47.40000000000242,-1.6666999999999916
2015-01-23,9.399999999989234,47.40000000000242,-0.9037500000000023
2015-01-24,9.399999999989234,47.40000000000242,-0.6669999999999732
2015-01-25,9.399999999989234,47.40000000000242,-1.8509300000000053
2015-01-26,9.399999999989234,47.40000000000242,-1.9999499999999557
2015-01-27,9.399999999989234,47.40000000000242,0.21520000000003847
2015-01-28,9.399999999989234,47.40000000000242,-0.14785999999998012
2015-01-29,9.399999999989234,47.40000000000242,0.6782200000000103
2015-01-30,9.399999999989234,47.40000000000242,-0.5547499999999559
2015-01-31,9.399999999989234,47.40000000000242,-0.49689999999998236
2015-02-01,9.399999999989234,47.40000000000242,-1.2177800000000047
2015-02-02,9.399999999989234,47.40000000000242,-1.2195199999999886
2015-02-03,9.399999999989234,47.40000000000242,-4.744899999999973
2015-02-04,9.399999999989234,47.40000000000242,-4.508119999999963
2015-02-05,9.399999999989234,47.40000000000242,-4.225699999999961
2015-02-06,9.399999999989234,47.40000000000242,-4.45196999999996
2015-02-07,9.399999999989234,47.40000000000242,-5.679719999999975
2015-02-08,9.399999999989234,47.40000000000242,-4.422199999999975
2015-02-09,9.399999999989234,47.40000000000242,-3.339999999999975
2015-02-10,9.399999999989234,47.40000000000242,-2.9523699999999735
2015-02-11,9.399999999989234,47.40000000000242,-3.1207599999999616
2015-02-12,9.399999999989234,47.40000000000242,-3.01724999999999
2015-02-13,9.399999999989234,47.40000000000242,-2.855899999999963
2015-02-14,9.399999999989234,47.40000000000242,-1.324739999999963
2015-02-15,9.399999999989234,47.40000000000242,-3.1785999999999603
2015-02-16,9.399999999989234,47.40000000000242,-3.51182
2015-02-17,9.399999999989234,47.40000000000242,-2.7242799999999647
2015-02-18,9.399999999989234,47.40000000000242,-2.9663799999999583
2015-02-19,9.399999999989234,47.40000000000242,-3.4626799999999776
2015-02-20,9.399999999989234,47.40000000000242,-0.765169999999955
2015-02-21,9.399999999989234,47.40000000000242,0.07498000000003913
2015-02-22,9.399999999989234,47.40000000000242,-1.7210000000000036
2015-02-23,9.399999999989234,47.40000000000242,-0.6072399999999902
2015-02-24,9.399999999989234,47.40000000000242,0.7959000000000174
2015-02-25,9.399999999989234,47.40000000000242,-0.5423299999999927
2015-02-26,9.399999999989234,47.40000000000242,-1.5911600000000021
2015-02-27,9.399999999989234,47.40000000000242,-0.5299999999999727
2015-02-28,9.399999999989234,47.40000000000242,-0.17919999999998026
2015-03-01,9.399999999989234,47.40000000000242,3.2023300000000177
2015-03-02,9.399999999989234,47.40000000000242,3.863580000000013
2015-03-03,9.399999999989234,47.40000000000242,3.5724400000000287
2015-03-04,9.399999999989234,47.40000000000242,0.6925300000000334
2015-03-05,9.399999999989234,47.40000000000242,0.19980000000003884
2015-03-06,9.399999999989234,47.40000000000242,0.22433000000000902
2015-03-07,9.399999999989234,47.40000000000242,1.8853000000000293
2015-03-08,9.399999999989234,47.40000000000242,3.856700000000046
2015-03-09,9.399999999989234,47.40000000000242,4.632000000000005
2015-03-10,9.399999999989234,47.40000000000242,6.324550000000045
2015-03-11,9.399999999989234,47.40000000000242,3.939260000000047
2015-03-12,9.399999999989234,47.40000000000242,2.3011000000000195
2015-03-13,9.399999999989234,47.40000000000242,1.8767300000000091
2015-03-14,9.399999999989234,47.40000000000242,1.7066599999999994
2015-03-15,9.399999999989234,47.40000000000242,3.008100000000013
2015-03-16,9.399999999989234,47.40000000000242,5.78982000000002
2015-03-17,9.399999999989234,47.40000000000242,7.787500000000023
2015-03-18,9.399999999989234,47.40000000000242,8.625940000000014
2015-03-19,9.399999999989234,47.40000000000242,6.724730000000022
2015-03-20,9.399999999989234,47.40000000000242,5.4795500000000175
2015-03-21,9.399999999989234,47.40000000000242,4.025570000000016
2015-03-22,9.399999999989234,47.40000000000242,2.7277500000000146
2015-03-23,9.399999999989234,47.40000000000242,4.457100000000025
2015-03-24,9.399999999989234,47.40000000000242,6.75305000000003
2015-03-25,9.399999999989234,47.40000000000242,6.051480000000026
2015-03-26,9.399999999989234,47.40000000000242,3.5119000000000256
2015-03-27,9.399999999989234,47.40000000000242,4.388880000000029
