Unnamed: 0,time,lon,lat,Temperature_Air_2m_Mean_24h
1183610,2015-03-21,29.09999999998812,-2.499999999994742,17.693750000000023
1198409,2015-03-22,29.09999999998812,-2.499999999994742,17.209069999999997
1213208,2015-03-23,29.09999999998812,-2.499999999994742,16.93932000000001
1228007,2015-03-24,29.09999999998812,-2.499999999994742,16.168480000000045
1242806,2015-03-25,29.09999999998812,-2.499999999994742,16.920650000000023
1257605,2015-03-26,29.09999999998812,-2.499999999994742,16.91482000000002
1272404,2015-03-27,29.09999999998812,-2.499999999994742,17.32244000000003
1287203,2015-03-28,29.09999999998812,-2.499999999994742,16.942859999999996
1302002,2015-03-29,29.09999999998812,-2.499999999994742,16.427880000000016
1316801,2015-03-30,29.09999999998812,-2.499999999994742,16.410330000000044
1331600,2015-03-31,29.09999999998812,-2.499999999994742,16.486260000000016
