Unnamed: 0,time,lon,lat,Vapour_Pressure_Mean
14773,2015-01-01,30.699999999988023,-2.0999999999947647,17.725674
29572,2015-01-02,30.699999999988023,-2.0999999999947647,17.620384
44371,2015-01-03,30.699999999988023,-2.0999999999947647,16.477581
59170,2015-01-04,30.699999999988023,-2.0999999999947647,14.02273
73969,2015-01-05,30.699999999988023,-2.0999999999947647,14.411884
88768,2015-01-06,30.699999999988023,-2.0999999999947647,15.506792
103567,2015-01-07,30.699999999988023,-2.0999999999947647,15.8959465
118366,2015-01-08,30.699999999988023,-2.0999999999947647,15.536956
133165,2015-01-09,30.699999999988023,-2.0999999999947647,15.5390005
147964,2015-01-10,30.699999999988023,-2.0999999999947647,15.733002
162763,2015-01-11,30.699999999988023,-2.0999999999947647,15.366299
177562,2015-01-12,30.699999999988023,-2.0999999999947647,15.26101
192361,2015-01-13,30.699999999988023,-2.0999999999947647,15.165478
207160,2015-01-14,30.699999999988023,-2.0999999999947647,13.9153385
221959,2015-01-15,30.699999999988023,-2.0999999999947647,12.805006
236758,2015-01-16,30.699999999988023,-2.0999999999947647,12.865598
251557,2015-01-17,30.699999999988023,-2.0999999999947647,12.448062
266356,2015-01-18,30.699999999988023,-2.0999999999947647,13.09207
281155,2015-01-19,30.699999999988023,-2.0999999999947647,14.206492
295954,2015-01-20,30.699999999988023,-2.0999999999947647,15.447766
310753,2015-01-21,30.699999999988023,-2.0999999999947647,16.269459
325552,2015-01-22,30.699999999988023,-2.0999999999947647,17.29606
340351,2015-01-23,30.699999999988023,-2.0999999999947647,17.093193
355150,2015-01-24,30.699999999988023,-2.0999999999947647,16.868767
369949,2015-01-25,30.699999999988023,-2.0999999999947647,16.421959
384748,2015-01-26,30.699999999988023,-2.0999999999947647,16.193018
399547,2015-01-27,30.699999999988023,-2.0999999999947647,15.344097
414346,2015-01-28,30.699999999988023,-2.0999999999947647,15.06317
429145,2015-01-29,30.699999999988023,-2.0999999999947647,14.606602
443944,2015-01-30,30.699999999988023,-2.0999999999947647,15.536783
458743,2015-01-31,30.699999999988023,-2.0999999999947647,15.714467
473542,2015-02-01,30.699999999988023,-2.0999999999947647,15.499797
488341,2015-02-02,30.699999999988023,-2.0999999999947647,15.202552
503140,2015-02-03,30.699999999988023,-2.0999999999947647,15.55383
517939,2015-02-04,30.699999999988023,-2.0999999999947647,16.736555
532738,2015-02-05,30.699999999988023,-2.0999999999947647,15.988411
547537,2015-02-06,30.699999999988023,-2.0999999999947647,16.546646
562336,2015-02-07,30.699999999988023,-2.0999999999947647,15.232555
577135,2015-02-08,30.699999999988023,-2.0999999999947647,14.198238
591934,2015-02-09,30.699999999988023,-2.0999999999947647,15.676895
606733,2015-02-10,30.699999999988023,-2.0999999999947647,15.514213
621532,2015-02-11,30.699999999988023,-2.0999999999947647,15.806945
636331,2015-02-12,30.699999999988023,-2.0999999999947647,16.219967
651130,2015-02-13,30.699999999988023,-2.0999999999947647,15.317744
665929,2015-02-14,30.699999999988023,-2.0999999999947647,15.84466
680728,2015-02-15,30.699999999988023,-2.0999999999947647,16.316229
695527,2015-02-16,30.699999999988023,-2.0999999999947647,16.787796
710326,2015-02-17,30.699999999988023,-2.0999999999947647,16.459234
725125,2015-02-18,30.699999999988023,-2.0999999999947647,17.54234
739924,2015-02-19,30.699999999988023,-2.0999999999947647,18.072453
754723,2015-02-20,30.699999999988023,-2.0999999999947647,16.329023
769522,2015-02-21,30.699999999988023,-2.0999999999947647,15.805306
784321,2015-02-22,30.699999999988023,-2.0999999999947647,16.608637
799120,2015-02-23,30.699999999988023,-2.0999999999947647,16.670382
813919,2015-02-24,30.699999999988023,-2.0999999999947647,16.429638
828718,2015-02-25,30.699999999988023,-2.0999999999947647,15.620903
843517,2015-02-26,30.699999999988023,-2.0999999999947647,15.809497
858316,2015-02-27,30.699999999988023,-2.0999999999947647,16.778708
873115,2015-02-28,30.699999999988023,-2.0999999999947647,16.342812
887914,2015-03-01,30.699999999988023,-2.0999999999947647,16.78306
902713,2015-03-02,30.699999999988023,-2.0999999999947647,16.415466
917512,2015-03-03,30.699999999988023,-2.0999999999947647,17.62862
932311,2015-03-04,30.699999999988023,-2.0999999999947647,16.146603
947110,2015-03-05,30.699999999988023,-2.0999999999947647,16.211548
961909,2015-03-06,30.699999999988023,-2.0999999999947647,14.429089
976708,2015-03-07,30.699999999988023,-2.0999999999947647,15.903653
991507,2015-03-08,30.699999999988023,-2.0999999999947647,15.594605
1006306,2015-03-09,30.699999999988023,-2.0999999999947647,15.042769
1021105,2015-03-10,30.699999999988023,-2.0999999999947647,15.114272
1035904,2015-03-11,30.699999999988023,-2.0999999999947647,15.896042
1050703,2015-03-12,30.699999999988023,-2.0999999999947647,16.30702
1065502,2015-03-13,30.699999999988023,-2.0999999999947647,17.045244
1080301,2015-03-14,30.699999999988023,-2.0999999999947647,16.431662
1095100,2015-03-15,30.699999999988023,-2.0999999999947647,13.8892565
1109899,2015-03-16,30.699999999988023,-2.0999999999947647,12.59468
1124698,2015-03-17,30.699999999988023,-2.0999999999947647,14.196096
1139497,2015-03-18,30.699999999988023,-2.0999999999947647,18.249893
1154296,2015-03-19,30.699999999988023,-2.0999999999947647,16.953274
1169095,2015-03-20,30.699999999988023,-2.0999999999947647,15.691171
1183894,2015-03-21,30.699999999988023,-2.0999999999947647,17.604834
1198693,2015-03-22,30.699999999988023,-2.0999999999947647,18.35077
1213492,2015-03-23,30.699999999988023,-2.0999999999947647,18.293379
1228291,2015-03-24,30.699999999988023,-2.0999999999947647,17.400023
1243090,2015-03-25,30.699999999988023,-2.0999999999947647,17.732939
1257889,2015-03-26,30.699999999988023,-2.0999999999947647,17.386013
1272688,2015-03-27,30.699999999988023,-2.0999999999947647,18.411724
1287487,2015-03-28,30.699999999988023,-2.0999999999947647,18.464867
1302286,2015-03-29,30.699999999988023,-2.0999999999947647,17.480492
1317085,2015-03-30,30.699999999988023,-2.0999999999947647,17.572664
1331884,2015-03-31,30.699999999988023,-2.0999999999947647,17.001312
1346683,2015-04-01,30.699999999988023,-2.0999999999947647,17.714777
1361482,2015-04-02,30.699999999988023,-2.0999999999947647,17.241003
1376281,2015-04-03,30.699999999988023,-2.0999999999947647,18.289429
1391080,2015-04-04,30.699999999988023,-2.0999999999947647,18.073868
1405879,2015-04-05,30.699999999988023,-2.0999999999947647,18.214828
1420678,2015-04-06,30.699999999988023,-2.0999999999947647,18.577017
1435477,2015-04-07,30.699999999988023,-2.0999999999947647,17.312868
1450276,2015-04-08,30.699999999988023,-2.0999999999947647,17.910395
1465075,2015-04-09,30.699999999988023,-2.0999999999947647,17.77494
1479874,2015-04-10,30.699999999988023,-2.0999999999947647,17.92566
1494673,2015-04-11,30.699999999988023,-2.0999999999947647,16.544418
1509472,2015-04-12,30.699999999988023,-2.0999999999947647,17.981106
1524271,2015-04-13,30.699999999988023,-2.0999999999947647,18.07008
1539070,2015-04-14,30.699999999988023,-2.0999999999947647,18.248026
1553869,2015-04-15,30.699999999988023,-2.0999999999947647,18.262136
1568668,2015-04-16,30.699999999988023,-2.0999999999947647,17.88274
1583467,2015-04-17,30.699999999988023,-2.0999999999947647,18.42172
1598266,2015-04-18,30.699999999988023,-2.0999999999947647,17.46006
1613065,2015-04-19,30.699999999988023,-2.0999999999947647,17.774614
1627864,2015-04-20,30.699999999988023,-2.0999999999947647,17.190306
1642663,2015-04-21,30.699999999988023,-2.0999999999947647,17.826862
1657462,2015-04-22,30.699999999988023,-2.0999999999947647,17.38236
1672261,2015-04-23,30.699999999988023,-2.0999999999947647,16.57158
1687060,2015-04-24,30.699999999988023,-2.0999999999947647,17.249214
1701859,2015-04-25,30.699999999988023,-2.0999999999947647,18.324867
1716658,2015-04-26,30.699999999988023,-2.0999999999947647,18.016973
1731457,2015-04-27,30.699999999988023,-2.0999999999947647,17.781898
1746256,2015-04-28,30.699999999988023,-2.0999999999947647,17.630127
1761055,2015-04-29,30.699999999988023,-2.0999999999947647,18.598446
1775854,2015-04-30,30.699999999988023,-2.0999999999947647,18.314583
1790653,2015-05-01,30.699999999988023,-2.0999999999947647,16.72843
1805452,2015-05-02,30.699999999988023,-2.0999999999947647,18.155361
1820251,2015-05-03,30.699999999988023,-2.0999999999947647,18.440641
1835050,2015-05-04,30.699999999988023,-2.0999999999947647,16.59759
1849849,2015-05-05,30.699999999988023,-2.0999999999947647,17.419544
1864648,2015-05-06,30.699999999988023,-2.0999999999947647,18.428938
1879447,2015-05-07,30.699999999988023,-2.0999999999947647,18.37926
1894246,2015-05-08,30.699999999988023,-2.0999999999947647,18.088837
1909045,2015-05-09,30.699999999988023,-2.0999999999947647,17.319132
1923844,2015-05-10,30.699999999988023,-2.0999999999947647,17.526352
1938643,2015-05-11,30.699999999988023,-2.0999999999947647,16.66998
1953442,2015-05-12,30.699999999988023,-2.0999999999947647,17.586313
1968241,2015-05-13,30.699999999988023,-2.0999999999947647,19.151897
1983040,2015-05-14,30.699999999988023,-2.0999999999947647,18.032068
1997839,2015-05-15,30.699999999988023,-2.0999999999947647,19.367981
2012638,2015-05-16,30.699999999988023,-2.0999999999947647,18.66978
