Unnamed: 0,time,lon,lat,Temperature_Air_2m_Mean_24h
14773,2015-01-01,30.699999999988023,-2.0999999999947647,20.68942000000004
29572,2015-01-02,30.699999999988023,-2.0999999999947647,21.39170000000001
44371,2015-01-03,30.699999999988023,-2.0999999999947647,21.537930000000017
59170,2015-01-04,30.699999999988023,-2.0999999999947647,21.211450000000013
73969,2015-01-05,30.699999999988023,-2.0999999999947647,21.582100000000025
88768,2015-01-06,30.699999999988023,-2.0999999999947647,20.761680000000013
103567,2015-01-07,30.699999999988023,-2.0999999999947647,20.555350000000036
118366,2015-01-08,30.699999999988023,-2.0999999999947647,21.37780000000004
133165,2015-01-09,30.699999999988023,-2.0999999999947647,20.990170000000035
147964,2015-01-10,30.699999999988023,-2.0999999999947647,20.871939999999995
162763,2015-01-11,30.699999999988023,-2.0999999999947647,20.521450000000016
177562,2015-01-12,30.699999999988023,-2.0999999999947647,21.367940000000036
192361,2015-01-13,30.699999999988023,-2.0999999999947647,21.453120000000013
207160,2015-01-14,30.699999999988023,-2.0999999999947647,22.232420000000047
221959,2015-01-15,30.699999999988023,-2.0999999999947647,22.558040000000005
236758,2015-01-16,30.699999999988023,-2.0999999999947647,21.82583
251557,2015-01-17,30.699999999988023,-2.0999999999947647,22.39984000000004
266356,2015-01-18,30.699999999988023,-2.0999999999947647,22.22354000000001
281155,2015-01-19,30.699999999988023,-2.0999999999947647,21.8039
295954,2015-01-20,30.699999999988023,-2.0999999999947647,20.815200000000004
310753,2015-01-21,30.699999999988023,-2.0999999999947647,20.30740000000003
325552,2015-01-22,30.699999999988023,-2.0999999999947647,19.703400000000045
340351,2015-01-23,30.699999999988023,-2.0999999999947647,21.21502000000004
355150,2015-01-24,30.699999999988023,-2.0999999999947647,19.46804000000003
369949,2015-01-25,30.699999999988023,-2.0999999999947647,19.649380000000008
384748,2015-01-26,30.699999999988023,-2.0999999999947647,20.947720000000004
399547,2015-01-27,30.699999999988023,-2.0999999999947647,21.660900000000023
414346,2015-01-28,30.699999999988023,-2.0999999999947647,21.802200000000028
429145,2015-01-29,30.699999999988023,-2.0999999999947647,21.8313
443944,2015-01-30,30.699999999988023,-2.0999999999947647,21.33752000000004
458743,2015-01-31,30.699999999988023,-2.0999999999947647,21.486800000000017
473542,2015-02-01,30.699999999988023,-2.0999999999947647,22.087850000000003
488341,2015-02-02,30.699999999988023,-2.0999999999947647,22.176080000000013
503140,2015-02-03,30.699999999988023,-2.0999999999947647,21.72732000000002
517939,2015-02-04,30.699999999988023,-2.0999999999947647,20.28990000000005
532738,2015-02-05,30.699999999988023,-2.0999999999947647,22.07202000000001
547537,2015-02-06,30.699999999988023,-2.0999999999947647,21.87673000000001
562336,2015-02-07,30.699999999988023,-2.0999999999947647,22.336569999999995
577135,2015-02-08,30.699999999988023,-2.0999999999947647,21.35890000000001
591934,2015-02-09,30.699999999988023,-2.0999999999947647,21.415099999999995
606733,2015-02-10,30.699999999988023,-2.0999999999947647,20.54467
621532,2015-02-11,30.699999999988023,-2.0999999999947647,21.52233000000001
636331,2015-02-12,30.699999999988023,-2.0999999999947647,21.621579999999994
651130,2015-02-13,30.699999999988023,-2.0999999999947647,21.533500000000004
665929,2015-02-14,30.699999999988023,-2.0999999999947647,20.940500000000043
680728,2015-02-15,30.699999999988023,-2.0999999999947647,20.294430000000037
695527,2015-02-16,30.699999999988023,-2.0999999999947647,20.78634
710326,2015-02-17,30.699999999988023,-2.0999999999947647,19.83578
725125,2015-02-18,30.699999999988023,-2.0999999999947647,20.2525
739924,2015-02-19,30.699999999988023,-2.0999999999947647,20.968770000000006
754723,2015-02-20,30.699999999988023,-2.0999999999947647,20.466970000000003
769522,2015-02-21,30.699999999988023,-2.0999999999947647,20.47805
784321,2015-02-22,30.699999999988023,-2.0999999999947647,21.450770000000038
799120,2015-02-23,30.699999999988023,-2.0999999999947647,19.931200000000047
813919,2015-02-24,30.699999999988023,-2.0999999999947647,19.517570000000035
828718,2015-02-25,30.699999999988023,-2.0999999999947647,20.052480000000003
843517,2015-02-26,30.699999999988023,-2.0999999999947647,20.70468
858316,2015-02-27,30.699999999988023,-2.0999999999947647,21.93383
873115,2015-02-28,30.699999999988023,-2.0999999999947647,19.388540000000035
887914,2015-03-01,30.699999999988023,-2.0999999999947647,20.268060000000048
902713,2015-03-02,30.699999999988023,-2.0999999999947647,21.28887000000003
917512,2015-03-03,30.699999999988023,-2.0999999999947647,20.74700000000001
932311,2015-03-04,30.699999999988023,-2.0999999999947647,20.56872000000004
947110,2015-03-05,30.699999999988023,-2.0999999999947647,20.783200000000026
961909,2015-03-06,30.699999999988023,-2.0999999999947647,21.37124
976708,2015-03-07,30.699999999988023,-2.0999999999947647,21.305139999999994
991507,2015-03-08,30.699999999988023,-2.0999999999947647,21.548640000000034
1006306,2015-03-09,30.699999999988023,-2.0999999999947647,21.97442000000001
1021105,2015-03-10,30.699999999988023,-2.0999999999947647,21.52870000000001
1035904,2015-03-11,30.699999999988023,-2.0999999999947647,22.127740000000017
1050703,2015-03-12,30.699999999988023,-2.0999999999947647,21.717070000000035
1065502,2015-03-13,30.699999999988023,-2.0999999999947647,21.59496000000001
1080301,2015-03-14,30.699999999988023,-2.0999999999947647,21.633050000000026
1095100,2015-03-15,30.699999999988023,-2.0999999999947647,21.95468
1109899,2015-03-16,30.699999999988023,-2.0999999999947647,22.630880000000047
1124698,2015-03-17,30.699999999988023,-2.0999999999947647,22.244230000000016
1139497,2015-03-18,30.699999999988023,-2.0999999999947647,21.844629999999995
