Unnamed: 0,time,lon,lat,Temperature_Air_2m_Mean_Night_Time
14773,2015-01-01,30.699999999988023,-2.0999999999947647,293.21368
29572,2015-01-02,30.699999999988023,-2.0999999999947647,293.1885
44371,2015-01-03,30.699999999988023,-2.0999999999947647,293.49567
59170,2015-01-04,30.699999999988023,-2.0999999999947647,293.912
73969,2015-01-05,30.699999999988023,-2.0999999999947647,293.8902
88768,2015-01-06,30.699999999988023,-2.0999999999947647,294.3699
103567,2015-01-07,30.699999999988023,-2.0999999999947647,291.9844
118366,2015-01-08,30.699999999988023,-2.0999999999947647,292.51
133165,2015-01-09,30.699999999988023,-2.0999999999947647,293.70877
147964,2015-01-10,30.699999999988023,-2.0999999999947647,293.01382
162763,2015-01-11,30.699999999988023,-2.0999999999947647,293.39188
177562,2015-01-12,30.699999999988023,-2.0999999999947647,293.3744
192361,2015-01-13,30.699999999988023,-2.0999999999947647,293.81583
207160,2015-01-14,30.699999999988023,-2.0999999999947647,293.56458
221959,2015-01-15,30.699999999988023,-2.0999999999947647,294.39615
236758,2015-01-16,30.699999999988023,-2.0999999999947647,294.7382
251557,2015-01-17,30.699999999988023,-2.0999999999947647,294.1393
266356,2015-01-18,30.699999999988023,-2.0999999999947647,294.36877
281155,2015-01-19,30.699999999988023,-2.0999999999947647,294.17532
295954,2015-01-20,30.699999999988023,-2.0999999999947647,294.08133
310753,2015-01-21,30.699999999988023,-2.0999999999947647,293.20706
325552,2015-01-22,30.699999999988023,-2.0999999999947647,292.3022
340351,2015-01-23,30.699999999988023,-2.0999999999947647,291.98636
355150,2015-01-24,30.699999999988023,-2.0999999999947647,294.38834
369949,2015-01-25,30.699999999988023,-2.0999999999947647,291.24213
384748,2015-01-26,30.699999999988023,-2.0999999999947647,292.34573
399547,2015-01-27,30.699999999988023,-2.0999999999947647,293.66147
414346,2015-01-28,30.699999999988023,-2.0999999999947647,293.79694
429145,2015-01-29,30.699999999988023,-2.0999999999947647,293.963
443944,2015-01-30,30.699999999988023,-2.0999999999947647,293.99786
458743,2015-01-31,30.699999999988023,-2.0999999999947647,293.03183
473542,2015-02-01,30.699999999988023,-2.0999999999947647,294.51584
488341,2015-02-02,30.699999999988023,-2.0999999999947647,294.12775
503140,2015-02-03,30.699999999988023,-2.0999999999947647,294.02832
517939,2015-02-04,30.699999999988023,-2.0999999999947647,293.86545
532738,2015-02-05,30.699999999988023,-2.0999999999947647,292.76053
547537,2015-02-06,30.699999999988023,-2.0999999999947647,294.21936
562336,2015-02-07,30.699999999988023,-2.0999999999947647,293.6882
577135,2015-02-08,30.699999999988023,-2.0999999999947647,294.01712
591934,2015-02-09,30.699999999988023,-2.0999999999947647,292.97882
