Unnamed: 0,lat,lon,time,cloud cover mean,cloud-cover_monthly-mean_ipsl-cm5a-mr_rcp85_r1i1p1_1950-2100-mean_v1.0,precipitation mean,temperature max,temperature min,temperature mean,water vapor pressure mean
26988,-2.75,29.25,2018-11-01,0.7845789,0.8524482,6.4654984e-08,24.730860000000007,15.39450000000005,19.74615,986.233
27058,-2.75,29.25,2018-12-01,0.86037695,0.8384796,8.393639e-08,24.685140000000047,15.281370000000038,19.68942000000004,994.1215
27875,-2.75,29.25,2019-01-01,0.82704043,0.8268471,8.392521e-08,24.77618000000001,15.548969999999995,20.00424000000004,995.38434
28375,-2.75,29.25,2019-02-01,0.8287065,0.8129234,7.391977e-08,25.1028,15.467600000000004,20.16920000000005,989.9412
29156,-2.75,29.25,2019-03-01,0.7864388,0.8337289,6.5791205e-08,25.3134,15.971699999999998,20.25756000000001,1001.7078
29696,-2.75,29.25,2019-04-01,0.8188669,0.8540729,6.1655015e-08,24.385550000000023,15.386250000000018,19.71246000000002,1019.25433
30079,-2.75,29.25,2019-05-01,0.71179616,0.7400776,5.4129305e-08,23.97592000000003,15.21246000000002,19.07968,992.728
30765,-2.75,29.25,2019-06-01,0.5508857,0.6118541,2.5400926e-10,23.92830000000004,14.303830000000003,18.76663000000002,895.2873
31602,-2.75,29.25,2019-07-01,0.5588072,0.5370482,1.5072632e-10,24.294730000000012,14.246970000000031,18.95846,881.95905
31683,-2.75,29.25,2019-08-01,0.68045545,0.6182688,1.6205721e-08,25.47620000000001,15.08080000000001,19.9658,921.80396
32621,-2.75,29.25,2019-09-01,0.64914304,0.7198261,1.8125148e-08,25.61990000000003,14.860100000000044,20.75424000000004,902.6604
33040,-2.75,29.25,2019-10-01,0.8846376,0.83162457,7.569585e-08,24.5317,15.862270000000024,19.555350000000036,981.07605
33430,-2.75,29.25,2019-11-01,0.90149677,0.8531028,6.789996e-08,23.34567000000004,14.791800000000023,19.165980000000047,985.2226
34100,-2.75,29.25,2019-12-01,0.81943524,0.83867866,6.238836e-08,24.15246000000002,15.112450000000024,19.56982000000005,984.9162
34646,-2.75,29.25,2020-01-01,0.88980657,0.82276386,1.087112e-07,24.24648000000002,15.51600000000002,19.712980000000016,1016.20087
35264,-2.75,29.25,2020-02-01,0.77828705,0.81051344,7.437695e-08,25.15243000000004,15.521500000000003,19.80430000000001,997.53046
36197,-2.75,29.25,2020-03-01,0.8045006,0.8286155,7.641677e-08,24.94207,15.899069999999996,19.931200000000047,1009.8969
36668,-2.75,29.25,2020-04-01,0.88289946,0.85093045,1.0928248e-07,23.94924000000003,15.21096,18.930499999999995,1013.6512
37234,-2.75,29.25,2020-05-01,0.70487183,0.74154145,3.757869e-08,23.94863000000004,15.22564,19.00550000000004,992.4315
37623,-2.75,29.25,2020-06-01,0.4798249,0.6079466,1.0658034e-09,24.098400000000023,14.74920000000003,19.097380000000044,930.0222
38021,-2.75,29.25,2020-07-01,0.65615255,0.5386707,1.0976503e-08,24.47040000000004,13.859860000000026,19.07903000000005,930.886
38779,-2.75,29.25,2020-08-01,0.60514396,0.61128575,1.0810954e-08,25.58987000000002,15.284500000000037,19.823200000000043,903.83594
39338,-2.75,29.25,2020-09-01,0.73281676,0.7194724,3.742349e-08,26.166600000000017,15.304560000000038,19.94464000000005,941.7617
39909,-2.75,29.25,2020-10-01,0.8096807,0.83344436,7.129887e-08,24.734520000000032,15.721300000000042,19.64657,970.80884
40808,-2.75,29.25,2020-11-01,0.8478552,0.8504893,3.885203e-08,24.3655,15.094750000000031,19.734460000000013,996.5579
41141,-2.75,29.25,2020-12-01,0.86065274,0.84056073,6.4185535e-08,24.36700000000002,15.259270000000017,19.849270000000047,1005.1303
41817,-2.75,29.25,2021-01-01,0.84638727,0.82527274,9.24465e-08,24.456380000000024,15.563230000000033,19.909970000000044,1013.4749
42140,-2.75,29.25,2021-02-01,0.78285605,0.80902874,4.3184528e-08,25.354600000000005,15.294520000000034,19.922330000000045,979.75555
43096,-2.75,29.25,2021-03-01,0.8359997,0.8266759,7.381785e-08,24.97622000000001,15.259500000000005,19.633140000000022,1005.52716
43663,-2.75,29.25,2021-04-01,0.8244367,0.8514083,7.9071796e-08,24.031800000000032,15.22067000000004,19.246849999999995,1013.3864
43769,-2.75,29.25,2021-05-01,0.7700062,0.74178445,5.7090567e-08,23.862240000000043,15.301080000000011,19.120400000000014,1011.05554
44307,-2.75,29.25,2021-06-01,0.641873,0.6061582,4.0039643e-09,24.174770000000024,14.815179999999998,19.11984000000001,947.43176
45361,-2.75,29.25,2021-07-01,0.5821431,0.54256815,0.0,24.48535000000004,14.459339999999996,19.21078,892.7447
45519,-2.75,29.25,2021-08-01,0.6712015,0.6138672,3.2601761e-09,25.44,15.324550000000045,20.14706000000001,902.7108
46533,-2.75,29.25,2021-09-01,0.7038413,0.7160066,2.1963436e-08,26.16387000000003,15.713000000000022,20.809300000000007,929.3226
46838,-2.75,29.25,2021-10-01,0.8760915,0.8356558,7.247378e-08,24.72128000000004,15.820030000000031,19.719750000000037,1001.4579
47397,-2.75,29.25,2021-11-01,0.90562266,0.84973377,1.380535e-07,23.65862000000004,15.26696000000004,18.97592000000003,1007.39215
47951,-2.75,29.25,2021-12-01,0.8103636,0.8391949,6.526645e-08,24.662000000000035,15.37023000000005,19.817000000000007,1009.09406
48666,-2.75,29.25,2022-01-01,0.7776919,0.8253387,9.041711e-08,24.8886,15.439940000000036,19.85354000000001,996.7668
49073,-2.75,29.25,2022-02-01,0.8081552,0.80710936,7.737309e-08,25.40664000000004,15.909840000000033,20.294600000000003,1011.0694
49809,-2.75,29.25,2022-03-01,0.7963678,0.82119256,6.8844614e-08,25.381100000000004,15.715599999999997,20.20944000000003,1009.3173
50529,-2.75,29.25,2022-04-01,0.83967614,0.84942997,9.3508596e-08,24.27816000000001,15.747740000000022,19.65010000000001,1048.0388
50787,-2.75,29.25,2022-05-01,0.7489448,0.7422119,5.047854e-08,24.262170000000022,15.49386000000004,19.76583000000005,1027.5846
51474,-2.75,29.25,2022-06-01,0.67766804,0.6041935,3.0360594e-09,24.67930000000001,15.12524000000002,19.79200000000003,956.2295
52081,-2.75,29.25,2022-07-01,0.5130605,0.5423408,7.461514e-09,24.875400000000013,14.833600000000049,19.670560000000023,952.5218
52402,-2.75,29.25,2022-08-01,0.6081806,0.6194293,2.624541e-08,25.528130000000036,15.418540000000007,20.27227000000005,945.44104
53150,-2.75,29.25,2022-09-01,0.71518785,0.71734136,5.64847e-09,26.803120000000035,15.256799999999998,20.73254000000003,906.2625
53711,-2.75,29.25,2022-10-01,0.7918301,0.83520865,4.295087e-08,25.427580000000034,15.507100000000037,20.53756000000004,961.6311
54251,-2.75,29.25,2022-11-01,0.83589137,0.84968925,6.922863e-08,25.554700000000025,15.396720000000016,19.87817000000001,1009.7381
54662,-2.75,29.25,2022-12-01,0.8353775,0.83486205,1.0626139e-07,24.977720000000037,15.412800000000004,20.09393,1022.64386
55716,-2.75,29.25,2023-01-01,0.7630887,0.825704,7.3270726e-08,24.551600000000008,15.334000000000003,20.04678000000001,1007.9057
56268,-2.75,29.25,2023-02-01,0.8299567,0.80414385,7.672376e-08,25.06620000000004,15.733270000000005,20.27330000000001,1012.10675
56679,-2.75,29.25,2023-03-01,0.866854,0.81938106,1.248641e-07,24.92180000000002,15.585350000000004,19.69894000000005,1009.04425
57148,-2.75,29.25,2023-04-01,0.84616435,0.8501992,8.1731656e-08,24.432180000000017,15.441280000000006,19.50857000000002,1025.7263
57656,-2.75,29.25,2023-05-01,0.73140854,0.741702,5.9965885e-08,24.11904000000004,15.714230000000043,19.41998000000001,1026.7518
58133,-2.75,29.25,2023-06-01,0.62602377,0.6041986,2.2364631e-08,24.20700000000005,14.98412000000002,19.3381,963.60156
58864,-2.75,29.25,2023-07-01,0.48369706,0.5432416,1.1531846e-08,24.29427000000004,14.587000000000046,19.134640000000047,963.36127
59235,-2.75,29.25,2023-08-01,0.59095997,0.61792225,7.152792e-09,25.21752000000004,15.385580000000004,19.90844000000004,911.7326
60199,-2.75,29.25,2023-09-01,0.6923296,0.71670747,2.4312287e-08,25.93010000000004,15.199400000000026,20.493980000000025,928.894
60472,-2.75,29.25,2023-10-01,0.825839,0.831551,4.5352426e-08,25.07507000000004,15.81713000000002,19.974540000000047,983.75476
61234,-2.75,29.25,2023-11-01,0.7937098,0.8526516,6.075856e-08,25.03817000000004,14.80218000000002,19.736540000000048,1002.65643
61598,-2.75,29.25,2023-12-01,0.826204,0.8302853,8.469427e-08,24.4384,15.45834000000002,19.880880000000047,1009.75006
62523,-2.75,29.25,2024-01-01,0.8117147,0.8189976,8.036957e-08,24.756770000000017,15.287560000000042,19.809230000000014,998.80536
62720,-2.75,29.25,2024-02-01,0.74337935,0.8006567,5.863545e-08,25.4504,15.737760000000035,20.16003000000001,1004.14984
63537,-2.75,29.25,2024-03-01,0.80064523,0.81737584,7.5501646e-08,24.781600000000022,15.38357000000002,19.917700000000025,1007.508
64192,-2.75,29.25,2024-04-01,0.85199195,0.84776276,8.8005116e-08,24.59340000000003,15.184840000000008,19.19433000000004,1020.1269
64768,-2.75,29.25,2024-05-01,0.7502683,0.736871,5.4262674e-08,23.892330000000012,15.29770000000002,19.21960000000001,1015.96533
64976,-2.75,29.25,2024-06-01,0.6698371,0.60007584,2.9727918e-08,24.249870000000044,14.539540000000043,19.084400000000016,962.0497
65552,-2.75,29.25,2024-07-01,0.47762418,0.544909,0.0,24.30737000000005,13.80453,18.593440000000044,750.1131
66328,-2.75,29.25,2024-08-01,0.5339637,0.61509824,0.0,25.45977000000005,13.427819999999995,19.67928000000001,846.0132
66784,-2.75,29.25,2024-09-01,0.738551,0.7195351,3.0904253e-08,25.97402,15.708600000000049,20.31704000000002,926.8972
67456,-2.75,29.25,2024-10-01,0.8156844,0.82992005,4.61738e-08,25.574370000000044,15.629970000000014,20.14300000000003,951.3396
68027,-2.75,29.25,2024-11-01,0.8430522,0.850299,6.876035e-08,25.15902,15.060330000000022,19.675400000000025,1001.2154
68777,-2.75,29.25,2024-12-01,0.83373827,0.8321549,1.0766767e-07,24.297570000000007,15.507780000000023,19.698200000000043,1012.5379
69335,-2.75,29.25,2025-01-01,0.7867511,0.8202483,7.4156716e-08,25.088000000000022,15.743340000000046,20.14100000000002,1030.1157
69771,-2.75,29.25,2025-02-01,0.7902287,0.7983966,7.073645e-08,25.27514000000002,15.792100000000003,20.28210000000001,1029.5464
70535,-2.75,29.25,2025-03-01,0.8571675,0.8147482,7.432635e-08,25.29818,15.91342000000003,20.08850000000001,1036.1357
71185,-2.75,29.25,2025-04-01,0.8669396,0.8489687,8.031991e-08,24.318050000000028,15.810450000000005,19.750800000000027,1071.0693
71548,-2.75,29.25,2025-05-01,0.7680886,0.73737013,3.9737888e-08,24.49505000000005,15.61877000000004,19.802580000000034,1025.212
72123,-2.75,29.25,2025-06-01,0.54462093,0.60347784,3.3924143e-09,24.848400000000023,15.22520000000003,19.632840000000044,971.21985
72516,-2.75,29.25,2025-07-01,0.49755,0.53979534,1.0798296e-08,25.14312000000001,14.890620000000013,19.783600000000035,961.7096
73315,-2.75,29.25,2025-08-01,0.5277495,0.616048,0.0,25.741360000000043,15.495870000000023,20.359740000000045,868.9199
73687,-2.75,29.25,2025-09-01,0.72825634,0.71694034,3.469784e-08,26.17834000000005,16.162959999999998,21.1139,967.23694
74291,-2.75,29.25,2025-10-01,0.86029917,0.82766604,7.096705e-08,25.02776,15.921660000000031,20.016170000000045,1025.2123
75321,-2.75,29.25,2025-11-01,0.8597847,0.8478921,7.558434e-08,24.497860000000003,15.516080000000043,19.718230000000005,1038.6833
75591,-2.75,29.25,2025-12-01,0.8009489,0.8309642,6.9481196e-08,24.955200000000048,15.679250000000025,20.09722000000005,1033.2725
75975,-2.75,29.25,2026-01-01,0.888688,0.81619436,1.2547014e-07,25.70468,15.66052000000002,19.94283000000001,1042.0559
76628,-2.75,29.25,2026-02-01,0.8205834,0.7915044,7.867115e-08,25.24114000000003,15.786200000000008,20.25887,1030.1733
77257,-2.75,29.25,2026-03-01,0.82895964,0.8091619,7.928246e-08,25.2722,15.896540000000016,20.278830000000028,1050.6238
77987,-2.75,29.25,2026-04-01,0.86008674,0.84644455,9.204357e-08,24.39500000000004,15.357540000000029,19.78604000000001,1068.9854
78595,-2.75,29.25,2026-05-01,0.76636916,0.7415629,6.062268e-08,24.478330000000028,15.733450000000005,19.65960000000001,1033.5016
79226,-2.75,29.25,2026-06-01,0.60484767,0.59722656,6.632347e-09,24.46063000000004,15.260950000000037,19.545100000000048,969.19507
79843,-2.75,29.25,2026-07-01,0.50207204,0.5379009,9.160953e-09,24.93618000000004,14.701000000000022,19.54446000000001,964.2878
80059,-2.75,29.25,2026-08-01,0.71976316,0.61790097,1.4073308e-08,25.512260000000023,15.749930000000006,20.15325000000001,957.58093
81064,-2.75,29.25,2026-09-01,0.7436744,0.7168773,2.0579302e-08,26.16296,16.51364000000001,20.948300000000017,943.0171
81499,-2.75,29.25,2026-10-01,0.8090228,0.8246544,5.034273e-08,25.115380000000016,16.024350000000027,20.209220000000016,988.7345
81949,-2.75,29.25,2026-11-01,0.8270721,0.8496086,6.440228e-08,25.103800000000035,15.364300000000014,19.715779999999995,1025.8975
82520,-2.75,29.25,2026-12-01,0.8491982,0.831055,1.2074113e-07,24.14227,15.419500000000028,19.32772,1026.0876
83367,-2.75,29.25,2027-01-01,0.7368505,0.8150128,6.4291456e-08,25.01833000000005,15.522360000000049,20.050040000000024,1012.35785
83392,-2.75,29.25,2027-02-01,0.75816715,0.78597546,6.9005466e-08,25.263570000000016,15.73565000000002,20.016400000000036,1013.4832
84117,-2.75,29.25,2027-03-01,0.7955343,0.8015723,5.9536013e-08,24.80724000000004,15.445670000000009,19.8005,1022.3321
84525,-2.75,29.25,2027-04-01,0.8537167,0.8434448,9.4533526e-08,24.309200000000036,15.145350000000008,19.040200000000027,1035.4778
85158,-2.75,29.25,2027-05-01,0.7512882,0.740635,5.345532e-08,23.83175,15.58865000000003,19.26090000000005,1025.4407
86050,-2.75,29.25,2027-06-01,0.5550428,0.5943395,4.1220316e-09,24.149800000000027,15.002700000000004,19.213300000000004,966.72595
86277,-2.75,29.25,2027-07-01,0.45701838,0.5391201,0.0,24.720180000000028,14.713900000000024,19.14303000000001,875.8757
86962,-2.75,29.25,2027-08-01,0.6962617,0.61924326,2.5226026e-09,25.54177000000004,15.463300000000004,20.10125000000005,917.45856
87772,-2.75,29.25,2027-09-01,0.7063743,0.71886307,1.0746406e-08,26.516230000000007,16.25457,21.29675000000003,951.2422
88160,-2.75,29.25,2027-10-01,0.8161119,0.8241739,4.0850654e-08,25.592030000000022,15.537320000000022,20.66763000000003,977.234
88916,-2.75,29.25,2027-11-01,0.85028976,0.84849554,4.770488e-08,25.10510000000005,15.537400000000048,20.059960000000046,1030.2659
89353,-2.75,29.25,2027-12-01,0.8876994,0.8277029,1.11816384e-07,24.794730000000012,15.580200000000048,19.78800000000001,1040.1226
90183,-2.75,29.25,2028-01-01,0.8469596,0.81356764,8.815131e-08,24.716940000000022,15.73037000000005,19.99860000000001,1035.9802
90496,-2.75,29.25,2028-02-01,0.8566566,0.7877718,8.66593e-08,24.904780000000017,15.800780000000032,19.92410000000001,1027.2588
91368,-2.75,29.25,2028-03-01,0.8643646,0.8006546,1.2782954e-07,25.715300000000013,15.51672000000002,19.849270000000047,1030.7852
91693,-2.75,29.25,2028-04-01,0.8496589,0.84546214,8.5788024e-08,24.25970000000001,15.144830000000011,19.316900000000032,1041.8313
92515,-2.75,29.25,2028-05-01,0.7189313,0.7437557,3.3011183e-08,24.44350000000003,15.66488000000004,19.71350000000001,1024.4744
92709,-2.75,29.25,2028-06-01,0.5532352,0.5948476,3.3670675e-09,24.711760000000027,14.961080000000038,19.523680000000013,959.30164
93265,-2.75,29.25,2028-07-01,0.6353541,0.539024,3.0059215e-09,24.78658000000001,14.825980000000015,19.536950000000047,947.21405
93986,-2.75,29.25,2028-08-01,0.5862881,0.6191344,4.5851003e-09,25.649770000000046,15.727869999999996,20.13595000000004,939.3894
94515,-2.75,29.25,2028-09-01,0.7077419,0.7188952,2.3006853e-08,26.28830000000005,15.992819999999996,20.82803000000001,934.61035
95109,-2.75,29.25,2028-10-01,0.8551646,0.82488966,5.7858653e-08,25.043360000000007,15.863760000000012,19.987540000000024,1003.11096
95737,-2.75,29.25,2028-11-01,0.90493226,0.8485779,6.785854e-08,24.68762000000004,15.950950000000034,19.74645000000004,1031.9424
96059,-2.75,29.25,2028-12-01,0.8477743,0.8284097,9.1271964e-08,24.83474000000001,15.632930000000044,19.939020000000028,1033.1646
96724,-2.75,29.25,2029-01-01,0.8026992,0.81149286,9.388896e-08,24.39932000000005,15.48580000000004,19.66775000000001,1030.8218
97549,-2.75,29.25,2029-02-01,0.79694754,0.792252,9.553154e-08,25.399260000000027,15.770170000000007,20.0052,1026.4426
98034,-2.75,29.25,2029-03-01,0.74398845,0.7973415,6.067372e-08,25.320730000000022,15.903340000000014,20.3528,1020.41534
98382,-2.75,29.25,2029-04-01,0.8099401,0.84509635,7.348786e-08,24.428830000000005,15.72564,19.9427,1043.2083
99120,-2.75,29.25,2029-05-01,0.7766513,0.7448464,4.908434e-08,24.210260000000005,15.48162000000002,19.619070000000026,1026.7253
100020,-2.75,29.25,2029-06-01,0.61162263,0.6051071,2.2352475e-09,24.820730000000022,15.078270000000032,19.580070000000035,963.1168
100353,-2.75,29.25,2029-07-01,0.58656853,0.5409402,1.0536902e-09,25.085470000000043,14.865750000000048,19.53976,926.0719
101190,-2.75,29.25,2029-08-01,0.5882114,0.6205474,5.81856e-09,25.820760000000007,15.254999999999995,19.991330000000005,888.354
101295,-2.75,29.25,2029-09-01,0.7279083,0.71789384,3.032747e-08,26.23165,16.197230000000047,21.0317,960.00073
102025,-2.75,29.25,2029-10-01,0.84754914,0.82597584,5.2891156e-08,25.65880000000004,15.850120000000004,20.09094000000005,1011.4758
102880,-2.75,29.25,2029-11-01,0.8169896,0.8505822,5.301164e-08,25.080160000000035,15.64303000000001,20.048580000000012,1025.2026
103298,-2.75,29.25,2029-12-01,0.85820776,0.8241456,1.5063577e-07,24.29287000000005,15.571770000000017,19.69160000000005,1040.3242
103515,-2.75,29.25,2030-01-01,0.86164594,0.8117198,8.806248e-08,24.874870000000044,16.072630000000004,20.27303000000001,1066.8137
104118,-2.75,29.25,2030-02-01,0.7588924,0.7890458,6.134031e-08,25.24490000000003,16.118460000000027,20.49825000000004,1056.47
105020,-2.75,29.25,2030-03-01,0.8248579,0.80008286,7.646255e-08,25.80370000000005,16.302099999999996,20.485299999999995,1060.53
105378,-2.75,29.25,2030-04-01,0.8298068,0.845761,6.937729e-08,24.81143000000003,16.10626000000002,20.24970000000002,1094.1345
105915,-2.75,29.25,2030-05-01,0.73834634,0.745367,5.6929448e-08,24.372220000000027,15.520140000000026,19.67935,1059.759
106505,-2.75,29.25,2030-06-01,0.74156576,0.60380316,3.959057e-09,25.292050000000017,15.340779999999995,19.94512000000003,1008.26294
107353,-2.75,29.25,2030-07-01,0.6378329,0.5359232,2.3592548e-09,25.381280000000004,14.922270000000026,19.86090000000001,950.03516
107814,-2.75,29.25,2030-08-01,0.5593826,0.6196162,0.0,25.945400000000006,15.939140000000007,20.84863000000001,880.60126
108188,-2.75,29.25,2030-09-01,0.65883076,0.7214017,2.9721749e-08,26.85354000000001,15.68234000000001,20.82003000000003,1000.9824
108726,-2.75,29.25,2030-10-01,0.8492807,0.82192785,5.2614478e-08,26.32660000000004,16.137500000000045,20.306200000000047,1044.5503
109684,-2.75,29.25,2030-11-01,0.84811175,0.8486337,5.8170265e-08,24.642480000000035,15.89670000000001,19.96340000000004,1053.5188
110207,-2.75,29.25,2030-12-01,0.79935706,0.82754564,6.9071234e-08,25.209280000000035,15.8759,20.35143000000005,1059.4221
110501,-2.75,29.25,2031-01-01,0.8308792,0.80926424,9.526097e-08,24.869560000000035,15.996579999999994,19.986230000000035,1064.2954
110989,-2.75,29.25,2031-02-01,0.788254,0.7900267,6.7286926e-08,26.07140000000004,15.96950000000004,20.55068,1051.564
111935,-2.75,29.25,2031-03-01,0.75802636,0.79688233,4.6534993e-08,26.31,15.854900000000043,20.815200000000004,1052.0425
112176,-2.75,29.25,2031-04-01,0.8352046,0.845013,9.164927e-08,24.88604000000004,15.786800000000028,19.732700000000023,1074.0339
112743,-2.75,29.25,2031-05-01,0.7349892,0.74803907,5.3019498e-08,24.31582000000003,16.028830000000028,19.94045,1078.3739
113638,-2.75,29.25,2031-06-01,0.60377187,0.60989404,1.1092292e-09,24.784100000000024,15.359920000000043,19.73162000000002,1010.1129
114209,-2.75,29.25,2031-07-01,0.57802325,0.5250267,0.0,25.488980000000023,15.288260000000037,20.20052000000004,1005.8211
114982,-2.75,29.25,2031-08-01,0.63826835,0.6185893,0.0,26.15880000000004,16.06158000000005,21.233420000000024,975.001
115219,-2.75,29.25,2031-09-01,0.7582121,0.72041506,2.5943232e-08,27.031949999999995,16.693200000000047,21.596400000000017,1000.6294
115742,-2.75,29.25,2031-10-01,0.801095,0.82288945,5.7152075e-08,26.013400000000047,16.270350000000008,20.64300000000003,1035.7455
116538,-2.75,29.25,2031-11-01,0.84807694,0.8484242,1.2792701e-07,24.52868000000001,15.89037000000002,19.87817000000001,1068.9089
