Unnamed: 0,time,lon,lat,Temperature_Air_2m_Min_24h
14489,2015-01-01,29.09999999998812,-2.499999999994742,13.17016000000001
29288,2015-01-02,29.09999999998812,-2.499999999994742,13.508100000000011
44087,2015-01-03,29.09999999998812,-2.499999999994742,13.39670000000001
58886,2015-01-04,29.09999999998812,-2.499999999994742,13.338130000000035
73685,2015-01-05,29.09999999998812,-2.499999999994742,13.172660000000008
88484,2015-01-06,29.09999999998812,-2.499999999994742,13.588600000000042
103283,2015-01-07,29.09999999998812,-2.499999999994742,13.151700000000003
118082,2015-01-08,29.09999999998812,-2.499999999994742,13.237660000000004
132881,2015-01-09,29.09999999998812,-2.499999999994742,13.74860000000001
147680,2015-01-10,29.09999999998812,-2.499999999994742,13.445550000000026
162479,2015-01-11,29.09999999998812,-2.499999999994742,13.66458
177278,2015-01-12,29.09999999998812,-2.499999999994742,13.63530000000003
192077,2015-01-13,29.09999999998812,-2.499999999994742,13.673400000000017
206876,2015-01-14,29.09999999998812,-2.499999999994742,13.724270000000049
221675,2015-01-15,29.09999999998812,-2.499999999994742,13.889250000000004
236474,2015-01-16,29.09999999998812,-2.499999999994742,13.876760000000049
251273,2015-01-17,29.09999999998812,-2.499999999994742,13.73388
266072,2015-01-18,29.09999999998812,-2.499999999994742,14.024740000000008
280871,2015-01-19,29.09999999998812,-2.499999999994742,14.008780000000002
295670,2015-01-20,29.09999999998812,-2.499999999994742,13.647700000000045
310469,2015-01-21,29.09999999998812,-2.499999999994742,13.693780000000004
325268,2015-01-22,29.09999999998812,-2.499999999994742,13.465750000000014
340067,2015-01-23,29.09999999998812,-2.499999999994742,13.102000000000032
354866,2015-01-24,29.09999999998812,-2.499999999994742,13.45675
369665,2015-01-25,29.09999999998812,-2.499999999994742,13.090360000000032
384464,2015-01-26,29.09999999998812,-2.499999999994742,13.653130000000033
399263,2015-01-27,29.09999999998812,-2.499999999994742,13.576780000000042
414062,2015-01-28,29.09999999998812,-2.499999999994742,13.401970000000006
428861,2015-01-29,29.09999999998812,-2.499999999994742,13.070150000000012
443660,2015-01-30,29.09999999998812,-2.499999999994742,13.40142000000003
458459,2015-01-31,29.09999999998812,-2.499999999994742,13.979700000000037
473258,2015-02-01,29.09999999998812,-2.499999999994742,13.07310000000001
488057,2015-02-02,29.09999999998812,-2.499999999994742,13.164900000000046
502856,2015-02-03,29.09999999998812,-2.499999999994742,13.53910000000002
517655,2015-02-04,29.09999999998812,-2.499999999994742,13.36694
532454,2015-02-05,29.09999999998812,-2.499999999994742,13.18730000000005
547253,2015-02-06,29.09999999998812,-2.499999999994742,13.91990000000004
562052,2015-02-07,29.09999999998812,-2.499999999994742,13.264760000000024
576851,2015-02-08,29.09999999998812,-2.499999999994742,13.688649999999996
591650,2015-02-09,29.09999999998812,-2.499999999994742,13.580870000000004
606449,2015-02-10,29.09999999998812,-2.499999999994742,13.27618000000001
621248,2015-02-11,29.09999999998812,-2.499999999994742,13.913780000000031
636047,2015-02-12,29.09999999998812,-2.499999999994742,13.710200000000045
650846,2015-02-13,29.09999999998812,-2.499999999994742,13.866660000000024
665645,2015-02-14,29.09999999998812,-2.499999999994742,13.471000000000004
680444,2015-02-15,29.09999999998812,-2.499999999994742,13.29934000000003
695243,2015-02-16,29.09999999998812,-2.499999999994742,13.28018000000003
710042,2015-02-17,29.09999999998812,-2.499999999994742,13.4332
724841,2015-02-18,29.09999999998812,-2.499999999994742,13.432150000000036
739640,2015-02-19,29.09999999998812,-2.499999999994742,13.582480000000032
754439,2015-02-20,29.09999999998812,-2.499999999994742,13.877300000000048
769238,2015-02-21,29.09999999998812,-2.499999999994742,13.684380000000033
784037,2015-02-22,29.09999999998812,-2.499999999994742,13.353880000000004
798836,2015-02-23,29.09999999998812,-2.499999999994742,13.501550000000009
813635,2015-02-24,29.09999999998812,-2.499999999994742,13.253530000000012
828434,2015-02-25,29.09999999998812,-2.499999999994742,13.246880000000033
843233,2015-02-26,29.09999999998812,-2.499999999994742,12.823239999999998
858032,2015-02-27,29.09999999998812,-2.499999999994742,13.04543000000001
872831,2015-02-28,29.09999999998812,-2.499999999994742,13.59304000000003
887630,2015-03-01,29.09999999998812,-2.499999999994742,13.05233000000004
902429,2015-03-02,29.09999999998812,-2.499999999994742,13.114860000000022
917228,2015-03-03,29.09999999998812,-2.499999999994742,13.627900000000013
932027,2015-03-04,29.09999999998812,-2.499999999994742,13.85888
946826,2015-03-05,29.09999999998812,-2.499999999994742,13.522730000000024
961625,2015-03-06,29.09999999998812,-2.499999999994742,13.554130000000043
976424,2015-03-07,29.09999999998812,-2.499999999994742,12.986000000000049
991223,2015-03-08,29.09999999998812,-2.499999999994742,13.690600000000018
1006022,2015-03-09,29.09999999998812,-2.499999999994742,13.818300000000022
1020821,2015-03-10,29.09999999998812,-2.499999999994742,13.683900000000053
1035620,2015-03-11,29.09999999998812,-2.499999999994742,13.97076000000004
1050419,2015-03-12,29.09999999998812,-2.499999999994742,12.94842
1065218,2015-03-13,29.09999999998812,-2.499999999994742,13.709400000000016
1080017,2015-03-14,29.09999999998812,-2.499999999994742,13.68145000000004
1094816,2015-03-15,29.09999999998812,-2.499999999994742,13.62554
1109615,2015-03-16,29.09999999998812,-2.499999999994742,13.78997000000004
1124414,2015-03-17,29.09999999998812,-2.499999999994742,13.751370000000009
1139213,2015-03-18,29.09999999998812,-2.499999999994742,13.724730000000022
1154012,2015-03-19,29.09999999998812,-2.499999999994742,13.665639999999996
1168811,2015-03-20,29.09999999998812,-2.499999999994742,13.694880000000012
1183610,2015-03-21,29.09999999998812,-2.499999999994742,13.640300000000025
1198409,2015-03-22,29.09999999998812,-2.499999999994742,13.650930000000017
