Unnamed: 0,time,lon,lat,Temperature_Air_2m_Min_Night_Time
14773,2015-01-01,30.699999999988023,-2.0999999999947647,16.50884000000002
29572,2015-01-02,30.699999999988023,-2.0999999999947647,16.618600000000015
44371,2015-01-03,30.699999999988023,-2.0999999999947647,16.674620000000004
59170,2015-01-04,30.699999999988023,-2.0999999999947647,16.14315000000005
73969,2015-01-05,30.699999999988023,-2.0999999999947647,17.07614000000001
88768,2015-01-06,30.699999999988023,-2.0999999999947647,17.065300000000036
103567,2015-01-07,30.699999999988023,-2.0999999999947647,16.22204000000005
118366,2015-01-08,30.699999999988023,-2.0999999999947647,16.537560000000042
133165,2015-01-09,30.699999999988023,-2.0999999999947647,16.455129999999997
147964,2015-01-10,30.699999999988023,-2.0999999999947647,16.39037000000002
162763,2015-01-11,30.699999999988023,-2.0999999999947647,17.366480000000024
177562,2015-01-12,30.699999999988023,-2.0999999999947647,17.22120000000001
192361,2015-01-13,30.699999999988023,-2.0999999999947647,17.009029999999996
207160,2015-01-14,30.699999999988023,-2.0999999999947647,17.199270000000013
221959,2015-01-15,30.699999999988023,-2.0999999999947647,16.678120000000035
236758,2015-01-16,30.699999999988023,-2.0999999999947647,17.16393000000005
251557,2015-01-17,30.699999999988023,-2.0999999999947647,16.987330000000043
266356,2015-01-18,30.699999999988023,-2.0999999999947647,17.085260000000005
281155,2015-01-19,30.699999999988023,-2.0999999999947647,17.472380000000044
295954,2015-01-20,30.699999999988023,-2.0999999999947647,17.44810000000001
310753,2015-01-21,30.699999999988023,-2.0999999999947647,17.23570000000001
325552,2015-01-22,30.699999999988023,-2.0999999999947647,16.906949999999995
340351,2015-01-23,30.699999999988023,-2.0999999999947647,16.3279
355150,2015-01-24,30.699999999988023,-2.0999999999947647,16.833000000000027
369949,2015-01-25,30.699999999988023,-2.0999999999947647,16.22234000000003
384748,2015-01-26,30.699999999988023,-2.0999999999947647,16.372370000000046
399547,2015-01-27,30.699999999988023,-2.0999999999947647,16.220000000000027
414346,2015-01-28,30.699999999988023,-2.0999999999947647,16.651850000000024
429145,2015-01-29,30.699999999988023,-2.0999999999947647,16.842129999999997
443944,2015-01-30,30.699999999988023,-2.0999999999947647,17.043200000000013
458743,2015-01-31,30.699999999988023,-2.0999999999947647,16.419150000000002
473542,2015-02-01,30.699999999988023,-2.0999999999947647,17.353750000000048
488341,2015-02-02,30.699999999988023,-2.0999999999947647,17.306880000000035
503140,2015-02-03,30.699999999988023,-2.0999999999947647,17.0471
517939,2015-02-04,30.699999999988023,-2.0999999999947647,17.062900000000013
532738,2015-02-05,30.699999999988023,-2.0999999999947647,16.65524000000005
547537,2015-02-06,30.699999999988023,-2.0999999999947647,17.539240000000007
562336,2015-02-07,30.699999999988023,-2.0999999999947647,16.849730000000022
577135,2015-02-08,30.699999999988023,-2.0999999999947647,16.961330000000032
591934,2015-02-09,30.699999999988023,-2.0999999999947647,17.12026000000003
606733,2015-02-10,30.699999999988023,-2.0999999999947647,17.03920000000005
621532,2015-02-11,30.699999999988023,-2.0999999999947647,16.488640000000032
636331,2015-02-12,30.699999999988023,-2.0999999999947647,16.837120000000027
651130,2015-02-13,30.699999999988023,-2.0999999999947647,16.66497000000004
665929,2015-02-14,30.699999999988023,-2.0999999999947647,17.170299999999997
680728,2015-02-15,30.699999999988023,-2.0999999999947647,16.722380000000044
695527,2015-02-16,30.699999999988023,-2.0999999999947647,16.73556000000002
710326,2015-02-17,30.699999999988023,-2.0999999999947647,16.945340000000044
725125,2015-02-18,30.699999999988023,-2.0999999999947647,16.296320000000037
739924,2015-02-19,30.699999999988023,-2.0999999999947647,16.57770000000005
754723,2015-02-20,30.699999999988023,-2.0999999999947647,16.823540000000037
769522,2015-02-21,30.699999999988023,-2.0999999999947647,17.180960000000027
784321,2015-02-22,30.699999999988023,-2.0999999999947647,17.408900000000017
799120,2015-02-23,30.699999999988023,-2.0999999999947647,17.08175
813919,2015-02-24,30.699999999988023,-2.0999999999947647,16.68330000000003
828718,2015-02-25,30.699999999988023,-2.0999999999947647,16.32202000000001
843517,2015-02-26,30.699999999988023,-2.0999999999947647,16.32623000000001
858316,2015-02-27,30.699999999988023,-2.0999999999947647,16.965779999999995
873115,2015-02-28,30.699999999988023,-2.0999999999947647,16.611800000000017
887914,2015-03-01,30.699999999988023,-2.0999999999947647,15.991270000000045
902713,2015-03-02,30.699999999988023,-2.0999999999947647,17.163020000000017
917512,2015-03-03,30.699999999988023,-2.0999999999947647,16.827200000000005
932311,2015-03-04,30.699999999988023,-2.0999999999947647,16.41247000000004
947110,2015-03-05,30.699999999988023,-2.0999999999947647,16.653830000000028
