Unnamed: 0,time,lon,lat,Temperature_Air_2m_Mean_24h
14710,2015-01-01,30.39999999998804,-1.199999999994816,21.470600000000047
29509,2015-01-02,30.39999999998804,-1.199999999994816,21.876000000000037
44308,2015-01-03,30.39999999998804,-1.199999999994816,21.43618000000004
59107,2015-01-04,30.39999999998804,-1.199999999994816,21.06460000000004
73906,2015-01-05,30.39999999998804,-1.199999999994816,20.9615
88705,2015-01-06,30.39999999998804,-1.199999999994816,20.46640000000002
103504,2015-01-07,30.39999999998804,-1.199999999994816,20.848780000000037
118303,2015-01-08,30.39999999998804,-1.199999999994816,20.893950000000014
133102,2015-01-09,30.39999999998804,-1.199999999994816,20.876520000000028
147901,2015-01-10,30.39999999998804,-1.199999999994816,20.67944
162700,2015-01-11,30.39999999998804,-1.199999999994816,20.54275000000001
177499,2015-01-12,30.39999999998804,-1.199999999994816,21.32397000000003
192298,2015-01-13,30.39999999998804,-1.199999999994816,21.33000000000004
207097,2015-01-14,30.39999999998804,-1.199999999994816,21.751580000000047
221896,2015-01-15,30.39999999998804,-1.199999999994816,21.749780000000044
236695,2015-01-16,30.39999999998804,-1.199999999994816,21.33297000000005
251494,2015-01-17,30.39999999998804,-1.199999999994816,21.816670000000045
266293,2015-01-18,30.39999999998804,-1.199999999994816,21.8245
281092,2015-01-19,30.39999999998804,-1.199999999994816,21.65826000000004
295891,2015-01-20,30.39999999998804,-1.199999999994816,21.57815000000005
310690,2015-01-21,30.39999999998804,-1.199999999994816,21.26315
325489,2015-01-22,30.39999999998804,-1.199999999994816,20.000699999999995
340288,2015-01-23,30.39999999998804,-1.199999999994816,21.220420000000047
355087,2015-01-24,30.39999999998804,-1.199999999994816,20.069360000000017
369886,2015-01-25,30.39999999998804,-1.199999999994816,20.059720000000027
384685,2015-01-26,30.39999999998804,-1.199999999994816,21.0754
399484,2015-01-27,30.39999999998804,-1.199999999994816,21.921080000000018
414283,2015-01-28,30.39999999998804,-1.199999999994816,22.451750000000004
429082,2015-01-29,30.39999999998804,-1.199999999994816,22.17587000000003
443881,2015-01-30,30.39999999998804,-1.199999999994816,21.862180000000023
458680,2015-01-31,30.39999999998804,-1.199999999994816,21.78990000000005
473479,2015-02-01,30.39999999998804,-1.199999999994816,22.07964000000004
488278,2015-02-02,30.39999999998804,-1.199999999994816,22.093000000000018
503077,2015-02-03,30.39999999998804,-1.199999999994816,22.108670000000014
517876,2015-02-04,30.39999999998804,-1.199999999994816,20.88534000000004
532675,2015-02-05,30.39999999998804,-1.199999999994816,22.341300000000047
547474,2015-02-06,30.39999999998804,-1.199999999994816,22.07327000000004
562273,2015-02-07,30.39999999998804,-1.199999999994816,22.77752000000004
577072,2015-02-08,30.39999999998804,-1.199999999994816,22.13543000000004
591871,2015-02-09,30.39999999998804,-1.199999999994816,22.15664000000004
606670,2015-02-10,30.39999999998804,-1.199999999994816,21.53756000000004
621469,2015-02-11,30.39999999998804,-1.199999999994816,22.391050000000007
636268,2015-02-12,30.39999999998804,-1.199999999994816,22.35922000000005
651067,2015-02-13,30.39999999998804,-1.199999999994816,21.70703000000003
665866,2015-02-14,30.39999999998804,-1.199999999994816,22.137699999999995
680665,2015-02-15,30.39999999998804,-1.199999999994816,21.291530000000023
695464,2015-02-16,30.39999999998804,-1.199999999994816,21.40070000000003
710263,2015-02-17,30.39999999998804,-1.199999999994816,20.405730000000005
725062,2015-02-18,30.39999999998804,-1.199999999994816,21.10262
739861,2015-02-19,30.39999999998804,-1.199999999994816,21.55630000000002
754660,2015-02-20,30.39999999998804,-1.199999999994816,20.92156
769459,2015-02-21,30.39999999998804,-1.199999999994816,21.12466000000001
784258,2015-02-22,30.39999999998804,-1.199999999994816,21.609640000000013
799057,2015-02-23,30.39999999998804,-1.199999999994816,20.46594000000005
813856,2015-02-24,30.39999999998804,-1.199999999994816,20.18353000000002
828655,2015-02-25,30.39999999998804,-1.199999999994816,20.521540000000016
843454,2015-02-26,30.39999999998804,-1.199999999994816,21.41372000000001
858253,2015-02-27,30.39999999998804,-1.199999999994816,22.32937000000004
873052,2015-02-28,30.39999999998804,-1.199999999994816,19.47863000000001
887851,2015-03-01,30.39999999998804,-1.199999999994816,20.56835000000001
902650,2015-03-02,30.39999999998804,-1.199999999994816,21.241270000000043
917449,2015-03-03,30.39999999998804,-1.199999999994816,21.31124
932248,2015-03-04,30.39999999998804,-1.199999999994816,21.430000000000007
947047,2015-03-05,30.39999999998804,-1.199999999994816,20.88873000000001
961846,2015-03-06,30.39999999998804,-1.199999999994816,21.2876
976645,2015-03-07,30.39999999998804,-1.199999999994816,21.750879999999995
991444,2015-03-08,30.39999999998804,-1.199999999994816,22.22805
1006243,2015-03-09,30.39999999998804,-1.199999999994816,22.15835000000004
1021042,2015-03-10,30.39999999998804,-1.199999999994816,22.197050000000047
1035841,2015-03-11,30.39999999998804,-1.199999999994816,22.62900000000002
1050640,2015-03-12,30.39999999998804,-1.199999999994816,21.80813000000001
1065439,2015-03-13,30.39999999998804,-1.199999999994816,22.042050000000017
1080238,2015-03-14,30.39999999998804,-1.199999999994816,22.152980000000014
1095037,2015-03-15,30.39999999998804,-1.199999999994816,22.169430000000037
1109836,2015-03-16,30.39999999998804,-1.199999999994816,22.82668000000001
1124635,2015-03-17,30.39999999998804,-1.199999999994816,22.945460000000026
1139434,2015-03-18,30.39999999998804,-1.199999999994816,22.147580000000005
1154233,2015-03-19,30.39999999998804,-1.199999999994816,22.03143
1169032,2015-03-20,30.39999999998804,-1.199999999994816,22.21053000000001
1183831,2015-03-21,30.39999999998804,-1.199999999994816,21.72634000000005
1198630,2015-03-22,30.39999999998804,-1.199999999994816,20.77184
1213429,2015-03-23,30.39999999998804,-1.199999999994816,18.854730000000018
1228228,2015-03-24,30.39999999998804,-1.199999999994816,18.56582000000003
1243027,2015-03-25,30.39999999998804,-1.199999999994816,20.2663
