Unnamed: 0,lat,lon,time,cloud cover mean,cloud-cover_monthly-mean_ipsl-cm5a-mr_rcp85_r1i1p1_1950-2100-mean_v1.0,precipitation mean,temperature max,temperature min,temperature mean,water vapor pressure mean
49339,-1.25,30.25,2022-02-01,0.7074258,0.72290987,3.0868975e-08,26.678030000000035,16.554400000000044,21.31118000000004,1016.89044
49998,-1.25,30.25,2022-03-01,0.7341372,0.7679421,3.9939085e-08,26.585260000000005,15.958500000000017,21.09646000000004,1032.6235
50025,-1.25,30.25,2022-04-01,0.78190213,0.8124399,5.4039642e-08,25.760100000000023,16.415999999999997,20.54797000000002,1084.5913
50914,-1.25,30.25,2022-05-01,0.7281926,0.7257666,2.859218e-08,25.518370000000004,16.476800000000026,20.99215000000004,1054.2942
51467,-1.25,30.25,2022-06-01,0.6740845,0.6364737,4.4363215e-09,26.156200000000013,16.209130000000016,21.183700000000044,977.58673
52186,-1.25,30.25,2022-07-01,0.57708514,0.59850734,8.163958e-09,26.93862000000001,15.93145000000004,21.506460000000004,966.437
52422,-1.25,30.25,2022-08-01,0.6668048,0.64917064,2.585864e-08,26.9554,16.825919999999996,21.469539999999995,991.9804
52915,-1.25,30.25,2022-09-01,0.6488981,0.6744462,9.294093e-09,27.395070000000032,15.351800000000026,21.371970000000037,970.3821
53719,-1.25,30.25,2022-10-01,0.7499949,0.8026205,2.6798865e-08,26.16613000000001,15.721519999999998,20.799620000000004,1031.2885
54390,-1.25,30.25,2022-11-01,0.772539,0.7884376,4.288335e-08,25.98568,15.593680000000006,19.96750000000003,1047.4978
54733,-1.25,30.25,2022-12-01,0.74681395,0.72982,5.057538e-08,25.631430000000023,15.66070000000002,20.349800000000016,1054.1418
55677,-1.25,30.25,2023-01-01,0.68017757,0.7227352,1.9155193e-08,25.723299999999995,15.74430000000001,20.753900000000044,1008.04205
56340,-1.25,30.25,2023-02-01,0.761634,0.72065145,3.0388804e-08,26.810420000000025,16.585800000000006,21.451620000000048,1022.0911
56429,-1.25,30.25,2023-03-01,0.8053462,0.7653155,5.7769327e-08,26.207730000000023,16.601200000000006,20.599050000000037,1044.6436
57195,-1.25,30.25,2023-04-01,0.805811,0.8129127,5.4785378e-08,25.205560000000048,16.22338000000002,20.403650000000027,1053.3774
57798,-1.25,30.25,2023-05-01,0.745843,0.7241036,4.8291128e-08,25.126180000000037,16.6943,20.47546,1063.6641
58220,-1.25,30.25,2023-06-01,0.68291074,0.6365472,2.5697558e-08,25.42288000000002,16.213340000000017,20.610040000000023,984.91754
58972,-1.25,30.25,2023-07-01,0.58436465,0.5995755,9.875665e-09,25.82080000000002,15.349360000000049,20.324730000000045,976.9794
59394,-1.25,30.25,2023-08-01,0.61926115,0.6468159,1.5949578e-08,25.61320000000001,17.015900000000045,20.560600000000026,965.78973
59856,-1.25,30.25,2023-09-01,0.63907623,0.67480767,2.6116918e-08,25.8381,15.710900000000038,20.24430000000001,995.56586
