Unnamed: 0,time,lon,lat,Vapour_Pressure_Mean
2071771,2015-05-20,30.39999999998804,-1.199999999994816,15.459981
2086570,2015-05-21,30.39999999998804,-1.199999999994816,15.905665
2101369,2015-05-22,30.39999999998804,-1.199999999994816,15.468673
2116168,2015-05-23,30.39999999998804,-1.199999999994816,14.618161
2130967,2015-05-24,30.39999999998804,-1.199999999994816,14.605966
2145766,2015-05-25,30.39999999998804,-1.199999999994816,15.6733055
2160565,2015-05-26,30.39999999998804,-1.199999999994816,17.03911
2175364,2015-05-27,30.39999999998804,-1.199999999994816,17.048553
2190163,2015-05-28,30.39999999998804,-1.199999999994816,16.427065
2204962,2015-05-29,30.39999999998804,-1.199999999994816,16.601366
2219761,2015-05-30,30.39999999998804,-1.199999999994816,16.9838
2234560,2015-05-31,30.39999999998804,-1.199999999994816,17.976614
2249359,2015-06-01,30.39999999998804,-1.199999999994816,17.375847
2264158,2015-06-02,30.39999999998804,-1.199999999994816,17.6972
2278957,2015-06-03,30.39999999998804,-1.199999999994816,18.307577
2293756,2015-06-04,30.39999999998804,-1.199999999994816,17.269651
2308555,2015-06-05,30.39999999998804,-1.199999999994816,17.176569
2323354,2015-06-06,30.39999999998804,-1.199999999994816,13.974131
2338153,2015-06-07,30.39999999998804,-1.199999999994816,14.896417
2352952,2015-06-08,30.39999999998804,-1.199999999994816,15.100718
2367751,2015-06-09,30.39999999998804,-1.199999999994816,13.971544
2382550,2015-06-10,30.39999999998804,-1.199999999994816,13.764492
2397349,2015-06-11,30.39999999998804,-1.199999999994816,13.846462
2412148,2015-06-12,30.39999999998804,-1.199999999994816,14.157455
2426947,2015-06-13,30.39999999998804,-1.199999999994816,15.204073
2441746,2015-06-14,30.39999999998804,-1.199999999994816,16.373938
2456545,2015-06-15,30.39999999998804,-1.199999999994816,16.260134
2471344,2015-06-16,30.39999999998804,-1.199999999994816,16.103802
2486143,2015-06-17,30.39999999998804,-1.199999999994816,16.01072
2500942,2015-06-18,30.39999999998804,-1.199999999994816,17.470692
2515741,2015-06-19,30.39999999998804,-1.199999999994816,17.771322
2530540,2015-06-20,30.39999999998804,-1.199999999994816,17.59427
2545339,2015-06-21,30.39999999998804,-1.199999999994816,14.734825
2560138,2015-06-22,30.39999999998804,-1.199999999994816,14.195141
2574937,2015-06-23,30.39999999998804,-1.199999999994816,13.119774
2589736,2015-06-24,30.39999999998804,-1.199999999994816,14.092781
2604535,2015-06-25,30.39999999998804,-1.199999999994816,14.932181
2619334,2015-06-26,30.39999999998804,-1.199999999994816,14.54791
2634133,2015-06-27,30.39999999998804,-1.199999999994816,13.979143
2648932,2015-06-28,30.39999999998804,-1.199999999994816,13.461264
2663731,2015-06-29,30.39999999998804,-1.199999999994816,13.025188
2678530,2015-06-30,30.39999999998804,-1.199999999994816,14.633296
2693329,2015-07-01,30.39999999998804,-1.199999999994816,15.720274
2708128,2015-07-02,30.39999999998804,-1.199999999994816,15.719357
2722927,2015-07-03,30.39999999998804,-1.199999999994816,16.53895
2737726,2015-07-04,30.39999999998804,-1.199999999994816,15.689523
2752525,2015-07-05,30.39999999998804,-1.199999999994816,14.095026
2767324,2015-07-06,30.39999999998804,-1.199999999994816,12.353477
2782123,2015-07-07,30.39999999998804,-1.199999999994816,12.820801
2796922,2015-07-08,30.39999999998804,-1.199999999994816,12.874772
2811721,2015-07-09,30.39999999998804,-1.199999999994816,11.868847
2826520,2015-07-10,30.39999999998804,-1.199999999994816,12.356893
2841319,2015-07-11,30.39999999998804,-1.199999999994816,11.487659
2856118,2015-07-12,30.39999999998804,-1.199999999994816,10.067298
2870917,2015-07-13,30.39999999998804,-1.199999999994816,9.7057495
2885716,2015-07-14,30.39999999998804,-1.199999999994816,10.235239
2900515,2015-07-15,30.39999999998804,-1.199999999994816,10.0912695
2915314,2015-07-16,30.39999999998804,-1.199999999994816,10.763812
2930113,2015-07-17,30.39999999998804,-1.199999999994816,11.987481
2944912,2015-07-18,30.39999999998804,-1.199999999994816,11.770986
2959711,2015-07-19,30.39999999998804,-1.199999999994816,11.937843
2974510,2015-07-20,30.39999999998804,-1.199999999994816,13.151154
2989309,2015-07-21,30.39999999998804,-1.199999999994816,12.478778
3004108,2015-07-22,30.39999999998804,-1.199999999994816,12.086146
3018907,2015-07-23,30.39999999998804,-1.199999999994816,10.87392
3033706,2015-07-24,30.39999999998804,-1.199999999994816,12.346252
3048505,2015-07-25,30.39999999998804,-1.199999999994816,14.036164
3063304,2015-07-26,30.39999999998804,-1.199999999994816,13.736781
3078103,2015-07-27,30.39999999998804,-1.199999999994816,13.964722
3092902,2015-07-28,30.39999999998804,-1.199999999994816,12.1339245
3107701,2015-07-29,30.39999999998804,-1.199999999994816,11.606602
3122500,2015-07-30,30.39999999998804,-1.199999999994816,13.740949
3137299,2015-07-31,30.39999999998804,-1.199999999994816,14.664153
3152098,2015-08-01,30.39999999998804,-1.199999999994816,14.843372
3166897,2015-08-02,30.39999999998804,-1.199999999994816,14.895178
3181696,2015-08-03,30.39999999998804,-1.199999999994816,13.290319
3196495,2015-08-04,30.39999999998804,-1.199999999994816,14.711765
3211294,2015-08-05,30.39999999998804,-1.199999999994816,13.801088
3226093,2015-08-06,30.39999999998804,-1.199999999994816,15.181089
3240892,2015-08-07,30.39999999998804,-1.199999999994816,15.139647
3255691,2015-08-08,30.39999999998804,-1.199999999994816,12.51106
3270490,2015-08-09,30.39999999998804,-1.199999999994816,13.236323
3285289,2015-08-10,30.39999999998804,-1.199999999994816,13.694203
3300088,2015-08-11,30.39999999998804,-1.199999999994816,13.8817835
3314887,2015-08-12,30.39999999998804,-1.199999999994816,14.318943
3329686,2015-08-13,30.39999999998804,-1.199999999994816,14.041199
3344485,2015-08-14,30.39999999998804,-1.199999999994816,14.082643
3359284,2015-08-15,30.39999999998804,-1.199999999994816,16.085382
3374083,2015-08-16,30.39999999998804,-1.199999999994816,12.730449
3388882,2015-08-17,30.39999999998804,-1.199999999994816,8.295981
3403681,2015-08-18,30.39999999998804,-1.199999999994816,9.779591
3418480,2015-08-19,30.39999999998804,-1.199999999994816,11.719081
3433279,2015-08-20,30.39999999998804,-1.199999999994816,13.689655
3448078,2015-08-21,30.39999999998804,-1.199999999994816,16.178272
3462877,2015-08-22,30.39999999998804,-1.199999999994816,12.958033
3477676,2015-08-23,30.39999999998804,-1.199999999994816,10.150227
3492475,2015-08-24,30.39999999998804,-1.199999999994816,8.546287
3507274,2015-08-25,30.39999999998804,-1.199999999994816,9.677626
3522073,2015-08-26,30.39999999998804,-1.199999999994816,11.047266
3536872,2015-08-27,30.39999999998804,-1.199999999994816,12.384741
3551671,2015-08-28,30.39999999998804,-1.199999999994816,12.821899
3566470,2015-08-29,30.39999999998804,-1.199999999994816,13.37303
3581269,2015-08-30,30.39999999998804,-1.199999999994816,13.801828
3596068,2015-08-31,30.39999999998804,-1.199999999994816,15.004611
3610867,2015-09-01,30.39999999998804,-1.199999999994816,17.058071
3625666,2015-09-02,30.39999999998804,-1.199999999994816,17.868223
3640465,2015-09-03,30.39999999998804,-1.199999999994816,17.050627
3655264,2015-09-04,30.39999999998804,-1.199999999994816,18.223412
3670063,2015-09-05,30.39999999998804,-1.199999999994816,16.473335
3684862,2015-09-06,30.39999999998804,-1.199999999994816,17.337292
3699661,2015-09-07,30.39999999998804,-1.199999999994816,18.23961
3714460,2015-09-08,30.39999999998804,-1.199999999994816,17.122633
3729259,2015-09-09,30.39999999998804,-1.199999999994816,16.532976
3744058,2015-09-10,30.39999999998804,-1.199999999994816,15.687385
3758857,2015-09-11,30.39999999998804,-1.199999999994816,16.828001
3773656,2015-09-12,30.39999999998804,-1.199999999994816,16.714949
3788455,2015-09-13,30.39999999998804,-1.199999999994816,16.428846
3803254,2015-09-14,30.39999999998804,-1.199999999994816,14.077837
3818053,2015-09-15,30.39999999998804,-1.199999999994816,14.039312
3832852,2015-09-16,30.39999999998804,-1.199999999994816,16.476126
3847651,2015-09-17,30.39999999998804,-1.199999999994816,16.611736
3862450,2015-09-18,30.39999999998804,-1.199999999994816,16.500683
3877249,2015-09-19,30.39999999998804,-1.199999999994816,16.60521
3892048,2015-09-20,30.39999999998804,-1.199999999994816,15.862142
3906847,2015-09-21,30.39999999998804,-1.199999999994816,12.298907
3921646,2015-09-22,30.39999999998804,-1.199999999994816,13.473692
3936445,2015-09-23,30.39999999998804,-1.199999999994816,15.4949875
3951244,2015-09-24,30.39999999998804,-1.199999999994816,16.181725
3966043,2015-09-25,30.39999999998804,-1.199999999994816,16.306973
3980842,2015-09-26,30.39999999998804,-1.199999999994816,16.890102
3995641,2015-09-27,30.39999999998804,-1.199999999994816,17.566479
4010440,2015-09-28,30.39999999998804,-1.199999999994816,16.80069
4025239,2015-09-29,30.39999999998804,-1.199999999994816,15.890764
4040038,2015-09-30,30.39999999998804,-1.199999999994816,16.699833
4054837,2015-10-01,30.39999999998804,-1.199999999994816,17.666315
4069636,2015-10-02,30.39999999998804,-1.199999999994816,18.76749
4084435,2015-10-03,30.39999999998804,-1.199999999994816,17.835926
4099234,2015-10-04,30.39999999998804,-1.199999999994816,17.838844
4114033,2015-10-05,30.39999999998804,-1.199999999994816,18.059341
4128832,2015-10-06,30.39999999998804,-1.199999999994816,15.406783
4143631,2015-10-07,30.39999999998804,-1.199999999994816,15.492588
4158430,2015-10-08,30.39999999998804,-1.199999999994816,17.381191
4173229,2015-10-09,30.39999999998804,-1.199999999994816,17.216335
4188028,2015-10-10,30.39999999998804,-1.199999999994816,19.134937
4202827,2015-10-11,30.39999999998804,-1.199999999994816,18.101765
4217626,2015-10-12,30.39999999998804,-1.199999999994816,17.96799
4232425,2015-10-13,30.39999999998804,-1.199999999994816,18.394623
4247224,2015-10-14,30.39999999998804,-1.199999999994816,17.993465
4262023,2015-10-15,30.39999999998804,-1.199999999994816,17.922773
4276822,2015-10-16,30.39999999998804,-1.199999999994816,17.374565
4291621,2015-10-17,30.39999999998804,-1.199999999994816,17.854084
4306420,2015-10-18,30.39999999998804,-1.199999999994816,18.487934
4321219,2015-10-19,30.39999999998804,-1.199999999994816,18.001888
4336018,2015-10-20,30.39999999998804,-1.199999999994816,18.169497
4350817,2015-10-21,30.39999999998804,-1.199999999994816,17.737257
4365616,2015-10-22,30.39999999998804,-1.199999999994816,18.03956
4380415,2015-10-23,30.39999999998804,-1.199999999994816,19.22162
4395214,2015-10-24,30.39999999998804,-1.199999999994816,19.316704
4410013,2015-10-25,30.39999999998804,-1.199999999994816,18.470028
4424812,2015-10-26,30.39999999998804,-1.199999999994816,19.402342
4439611,2015-10-27,30.39999999998804,-1.199999999994816,18.937939
4454410,2015-10-28,30.39999999998804,-1.199999999994816,18.971937
4469209,2015-10-29,30.39999999998804,-1.199999999994816,18.621502
4484008,2015-10-30,30.39999999998804,-1.199999999994816,19.368406
4498807,2015-10-31,30.39999999998804,-1.199999999994816,18.551727
4513606,2015-11-01,30.39999999998804,-1.199999999994816,17.859383
4528405,2015-11-02,30.39999999998804,-1.199999999994816,17.96391
4543204,2015-11-03,30.39999999998804,-1.199999999994816,19.022556
4558003,2015-11-04,30.39999999998804,-1.199999999994816,18.682482
4572802,2015-11-05,30.39999999998804,-1.199999999994816,18.569427
4587601,2015-11-06,30.39999999998804,-1.199999999994816,18.146465
4602400,2015-11-07,30.39999999998804,-1.199999999994816,17.889278
4617199,2015-11-08,30.39999999998804,-1.199999999994816,17.527563
4631998,2015-11-09,30.39999999998804,-1.199999999994816,16.907743
4646797,2015-11-10,30.39999999998804,-1.199999999994816,18.784904
4661596,2015-11-11,30.39999999998804,-1.199999999994816,18.526798
4676395,2015-11-12,30.39999999998804,-1.199999999994816,18.38358
4691194,2015-11-13,30.39999999998804,-1.199999999994816,18.279806
4705993,2015-11-14,30.39999999998804,-1.199999999994816,18.115866
4720792,2015-11-15,30.39999999998804,-1.199999999994816,19.103071
4735591,2015-11-16,30.39999999998804,-1.199999999994816,18.025372
4750390,2015-11-17,30.39999999998804,-1.199999999994816,19.322319
4765189,2015-11-18,30.39999999998804,-1.199999999994816,18.763746
4779988,2015-11-19,30.39999999998804,-1.199999999994816,19.221462
4794787,2015-11-20,30.39999999998804,-1.199999999994816,18.48567
4809586,2015-11-21,30.39999999998804,-1.199999999994816,18.41498
4824385,2015-11-22,30.39999999998804,-1.199999999994816,18.809612
4839184,2015-11-23,30.39999999998804,-1.199999999994816,17.71319
4853983,2015-11-24,30.39999999998804,-1.199999999994816,18.604063
4868782,2015-11-25,30.39999999998804,-1.199999999994816,19.071222
4883581,2015-11-26,30.39999999998804,-1.199999999994816,19.135221
4898380,2015-11-27,30.39999999998804,-1.199999999994816,18.803507
4913179,2015-11-28,30.39999999998804,-1.199999999994816,17.54131
4927978,2015-11-29,30.39999999998804,-1.199999999994816,18.46435
4942777,2015-11-30,30.39999999998804,-1.199999999994816,18.101551
4957576,2015-12-01,30.39999999998804,-1.199999999994816,18.331326
4972375,2015-12-02,30.39999999998804,-1.199999999994816,17.824558
4987174,2015-12-03,30.39999999998804,-1.199999999994816,18.93301
5001973,2015-12-04,30.39999999998804,-1.199999999994816,18.497684
5016772,2015-12-05,30.39999999998804,-1.199999999994816,18.718184
5031571,2015-12-06,30.39999999998804,-1.199999999994816,18.63513
5046370,2015-12-07,30.39999999998804,-1.199999999994816,19.0494
5061169,2015-12-08,30.39999999998804,-1.199999999994816,19.019234
5075968,2015-12-09,30.39999999998804,-1.199999999994816,18.728964
5090767,2015-12-10,30.39999999998804,-1.199999999994816,18.718437
5105566,2015-12-11,30.39999999998804,-1.199999999994816,19.372091
5120365,2015-12-12,30.39999999998804,-1.199999999994816,19.477535
5135164,2015-12-13,30.39999999998804,-1.199999999994816,18.17298
5149963,2015-12-14,30.39999999998804,-1.199999999994816,17.157444
5164762,2015-12-15,30.39999999998804,-1.199999999994816,18.493834
5179561,2015-12-16,30.39999999998804,-1.199999999994816,17.479383
5194360,2015-12-17,30.39999999998804,-1.199999999994816,17.012978
5209159,2015-12-18,30.39999999998804,-1.199999999994816,17.034615
5223958,2015-12-19,30.39999999998804,-1.199999999994816,18.30684
5238757,2015-12-20,30.39999999998804,-1.199999999994816,18.463173
5253556,2015-12-21,30.39999999998804,-1.199999999994816,18.05893
5268355,2015-12-22,30.39999999998804,-1.199999999994816,18.867998
5283154,2015-12-23,30.39999999998804,-1.199999999994816,18.94036
5297953,2015-12-24,30.39999999998804,-1.199999999994816,17.366417
5312752,2015-12-25,30.39999999998804,-1.199999999994816,17.137396
5327551,2015-12-26,30.39999999998804,-1.199999999994816,17.955742
5342350,2015-12-27,30.39999999998804,-1.199999999994816,19.106718
5357149,2015-12-28,30.39999999998804,-1.199999999994816,19.332493
5371948,2015-12-29,30.39999999998804,-1.199999999994816,19.633877
5386747,2015-12-30,30.39999999998804,-1.199999999994816,17.945967
5401546,2015-12-31,30.39999999998804,-1.199999999994816,16.690128
5416345,2016-01-01,30.39999999998804,-1.199999999994816,16.680685
5431144,2016-01-02,30.39999999998804,-1.199999999994816,17.819302
5445943,2016-01-03,30.39999999998804,-1.199999999994816,17.509394
5460742,2016-01-04,30.39999999998804,-1.199999999994816,18.843782
5475541,2016-01-05,30.39999999998804,-1.199999999994816,19.145166
5490340,2016-01-06,30.39999999998804,-1.199999999994816,19.144083
5505139,2016-01-07,30.39999999998804,-1.199999999994816,19.663046
5519938,2016-01-08,30.39999999998804,-1.199999999994816,19.309692
5534737,2016-01-09,30.39999999998804,-1.199999999994816,19.56763
5549536,2016-01-10,30.39999999998804,-1.199999999994816,18.760397
5564335,2016-01-11,30.39999999998804,-1.199999999994816,20.374533
5579134,2016-01-12,30.39999999998804,-1.199999999994816,19.979734
5593933,2016-01-13,30.39999999998804,-1.199999999994816,19.574575
5608732,2016-01-14,30.39999999998804,-1.199999999994816,19.005642
5623531,2016-01-15,30.39999999998804,-1.199999999994816,18.507236
5638330,2016-01-16,30.39999999998804,-1.199999999994816,18.443989
5653129,2016-01-17,30.39999999998804,-1.199999999994816,19.219973
5667928,2016-01-18,30.39999999998804,-1.199999999994816,18.929867
5682727,2016-01-19,30.39999999998804,-1.199999999994816,20.058123
5697526,2016-01-20,30.39999999998804,-1.199999999994816,19.352497
5712325,2016-01-21,30.39999999998804,-1.199999999994816,18.999142
5727124,2016-01-22,30.39999999998804,-1.199999999994816,20.14812
5741923,2016-01-23,30.39999999998804,-1.199999999994816,18.603262
5756722,2016-01-24,30.39999999998804,-1.199999999994816,17.836555
5771521,2016-01-25,30.39999999998804,-1.199999999994816,17.068766
5786320,2016-01-26,30.39999999998804,-1.199999999994816,15.7498455
5801119,2016-01-27,30.39999999998804,-1.199999999994816,16.205725
5815918,2016-01-28,30.39999999998804,-1.199999999994816,16.919544
5830717,2016-01-29,30.39999999998804,-1.199999999994816,15.478294
5845516,2016-01-30,30.39999999998804,-1.199999999994816,14.005045
5860315,2016-01-31,30.39999999998804,-1.199999999994816,15.381962
5875114,2016-02-01,30.39999999998804,-1.199999999994816,15.547736
5889913,2016-02-02,30.39999999998804,-1.199999999994816,16.808683
5904712,2016-02-03,30.39999999998804,-1.199999999994816,17.482143
5919511,2016-02-04,30.39999999998804,-1.199999999994816,16.020172
5934310,2016-02-05,30.39999999998804,-1.199999999994816,16.515493
5949109,2016-02-06,30.39999999998804,-1.199999999994816,15.126049
5963908,2016-02-07,30.39999999998804,-1.199999999994816,15.331266
5978707,2016-02-08,30.39999999998804,-1.199999999994816,15.766425
5993506,2016-02-09,30.39999999998804,-1.199999999994816,16.592213
6008305,2016-02-10,30.39999999998804,-1.199999999994816,16.10325
6023104,2016-02-11,30.39999999998804,-1.199999999994816,15.295098
6037903,2016-02-12,30.39999999998804,-1.199999999994816,17.251308
6052702,2016-02-13,30.39999999998804,-1.199999999994816,15.683727
6067501,2016-02-14,30.39999999998804,-1.199999999994816,14.875578
6082300,2016-02-15,30.39999999998804,-1.199999999994816,16.883593
6097099,2016-02-16,30.39999999998804,-1.199999999994816,16.529322
6111898,2016-02-17,30.39999999998804,-1.199999999994816,15.967831
6126697,2016-02-18,30.39999999998804,-1.199999999994816,15.221846
6141496,2016-02-19,30.39999999998804,-1.199999999994816,16.359545
6156295,2016-02-20,30.39999999998804,-1.199999999994816,19.40365
6171094,2016-02-21,30.39999999998804,-1.199999999994816,20.012943
6185893,2016-02-22,30.39999999998804,-1.199999999994816,18.498251
6200692,2016-02-23,30.39999999998804,-1.199999999994816,18.941769
6215491,2016-02-24,30.39999999998804,-1.199999999994816,18.245586
6230290,2016-02-25,30.39999999998804,-1.199999999994816,16.162127
6245089,2016-02-26,30.39999999998804,-1.199999999994816,17.983646
6259888,2016-02-27,30.39999999998804,-1.199999999994816,18.95557
6274687,2016-02-28,30.39999999998804,-1.199999999994816,18.95357
